Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID,cleaned_text,tokens,compound,positive,neutral,negative,sentiment_label
MateoHenry,@HenryMateo155,2025-05-12T16:33:28.000Z,False,"#SIRENUSDTEntry: 0.140

Target 1: 0.153Target 2: 0.164Target 3: 0.179Target 4: 0.186#bitcoin  #crypto #btc #eth #altcoin #trading #signal #memecoin #forex #xau #investing #gold #blockchain $SIREN #SIREN",0,0,0,13,"['#SIRENUSDT', '#bitcoin', '#crypto', '#btc', '#eth', '#altcoin', '#trading', '#signal', '#memecoin', '#forex', '#xau', '#investing', '#gold', '#blockchain', '#SIREN']",[],"['\\u2705', '\\u2705', '\\u2705', '\\u2705']",https://pbs.twimg.com/profile_images/1901059924408365056/1qG4FTCF_normal.jpg,https://x.com/HenryMateo155/status/1921966967361085949,tweet_id:1921966967361085949,"#SIRENUSDTEntry: 0.140

Target 1: 0.153Target 2: 0.164Target 3: 0.179Target 4: 0.186#bitcoin  #crypto #btc #eth #altcoin #trading #signal #memecoin #forex #xau #investing #gold #blockchain $SIREN #SIREN","['0140', 'target', '1', '0153target', '2', '0164target', '3', '0179target', '4', '0186', 'siren']",0.0,0.0,1.0,0.0,neutral
Uncle Rockstar Developer,@r0ckstardev,2025-05-12T16:33:26.000Z,True,Let's know if you have shipping figured out already or we need to do that to ensure these arrive in time for the conference.,0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1661456955959922697/m5ekYJV6_normal.png,https://x.com/r0ckstardev/status/1921966959928688846,tweet_id:1921966959928688846,Let's know if you have shipping figured out already or we need to do that to ensure these arrive in time for the conference.,"['let', 'know', 'shipping', 'figured', 'already', 'need', 'ensure', 'arrive', 'time', 'conference']",0.3818,0.102,0.898,0.0,positive
Fiat Archive,@fiatarchive,2025-05-12T16:33:24.000Z,True,"JUST IN:  Strategy just bought 13,390 Bitcoin for $1.34 billion.",0,0,0,41,[],[],['\\U0001f4a5'],https://pbs.twimg.com/profile_images/1899265334579810304/OKZdxLkW_normal.jpg,https://x.com/fiatarchive/status/1921966952123105608,tweet_id:1921966952123105608,"JUST IN:  Strategy just bought 13,390 Bitcoin for $1.34 billion.","['strategy', 'bought', '13390', 'bitcoin', '134', 'billion']",0.0,0.0,1.0,0.0,neutral
Btc Updates,@BtcUpdates21,2025-05-12T16:33:23.000Z,False,"3.0x http://gain.As the analyst described,this “asymmetric upside” highlights how Metaplanet still in the early stages of its Bitcoin strategy could deliver outsized equity returns relative to its risk positioning itself as a high-beta proxy for Bitcoin exposure #bitcoin",0,0,0,5,['#bitcoin'],[],[],https://pbs.twimg.com/profile_images/1790637090012901376/No6aCOSS_normal.jpg,https://x.com/BtcUpdates21/status/1921966949895913831,tweet_id:1921966949895913831,"3.0x http://gain.As the analyst described,this “asymmetric upside” highlights how Metaplanet still in the early stages of its Bitcoin strategy could deliver outsized equity returns relative to its risk positioning itself as a high-beta proxy for Bitcoin exposure #bitcoin","['30x', 'analyst', 'describedthis', 'asymmetric', 'upside', 'highlight', 'metaplanet', 'still', 'early', 'stage', 'bitcoin', 'strategy', 'could', 'deliver', 'outsized', 'equity', 'return', 'relative', 'risk', 'positioning', 'highbeta', 'proxy', 'bitcoin', 'exposure']",-0.2732,0.0,0.945,0.055,negative
B4zzingo | $SOL Bro,@_Robsn_,2025-05-12T16:33:23.000Z,False,$SOL at $176 and climbing!  Trump’s Bitcoin reserve announcement is fueling the crypto wave. Are we heading to $200+? Drop your take! #Solana #Crypto,0,0,0,9,"['#Solana', '#Crypto']",[],[],https://pbs.twimg.com/profile_images/1919088013470023681/eeeiPpo2_normal.jpg,https://x.com/_Robsn_/status/1921966946985140253,tweet_id:1921966946985140253,$SOL at $176 and climbing!  Trump’s Bitcoin reserve announcement is fueling the crypto wave. Are we heading to $200+? Drop your take! #Solana #Crypto,"['sol', '176', 'climbing', 'trump', 'bitcoin', 'reserve', 'announcement', 'fueling', 'crypto', 'wave', 'heading', '200', 'drop', 'take']",-0.3987,0.0,0.895,0.105,negative
Btc Updates,@BtcUpdates21,2025-05-12T16:33:22.000Z,False,"greater upside relative to Bitcoin’s price growth.

In a ballistic acceleration model, the analyst projected that at a $120,000 BTC price, Metaplanet stock could double (2.0x), while Strategy’s might rise 1.6x. At $150,000, Metaplanet could see a 4.5x surge compared to Strategy’s",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1790637090012901376/No6aCOSS_normal.jpg,https://x.com/BtcUpdates21/status/1921966945395429611,tweet_id:1921966945395429611,"greater upside relative to Bitcoin’s price growth.

In a ballistic acceleration model, the analyst projected that at a $120,000 BTC price, Metaplanet stock could double (2.0x), while Strategy’s might rise 1.6x. At $150,000, Metaplanet could see a 4.5x surge compared to Strategy’s","['greater', 'upside', 'relative', 'bitcoins', 'price', 'growth', 'ballistic', 'acceleration', 'model', 'analyst', 'projected', '120000', 'btc', 'price', 'metaplanet', 'stock', 'could', 'double', '20x', 'strategy', 'might', 'rise', '16x', '150000', 'metaplanet', 'could', 'see', '45x', 'surge', 'compared', 'strategy']",0.6249,0.121,0.879,0.0,positive
Aditya,@nubsplitzz,2025-05-12T16:33:22.000Z,True,"Bitcoin is the only G out there, for alts i am countin on ETH, XRP, Monero and WhiteRock",0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1905468417378840576/Lay-V8cW_normal.jpg,https://x.com/nubsplitzz/status/1921966942006530063,tweet_id:1921966942006530063,"Bitcoin is the only G out there, for alts i am countin on ETH, XRP, Monero and WhiteRock","['bitcoin', 'g', 'alt', 'countin', 'eth', 'xrp', 'monero', 'whiterock']",0.0,0.0,1.0,0.0,neutral
DeFiKnight ¦ SUPRA ¦ π,@HashHustler_ofc,2025-05-12T16:33:21.000Z,False,$CLONE,0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1895821643169026048/XWFKDT3E_normal.jpg,https://x.com/HashHustler_ofc/status/1921966939032740165,tweet_id:1921966939032740165,$CLONE,['clone'],0.0,0.0,1.0,0.0,neutral
Travel Spice,@TravelSpice23,2025-05-12T16:33:21.000Z,False,/or not at all? ... based on your previous post about another drop by the end of the month?,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1285936632496041984/-Gq9VI6h_normal.jpg,https://x.com/TravelSpice23/status/1921966938315469291,tweet_id:1921966938315469291,/or not at all? ... based on your previous post about another drop by the end of the month?,"['based', 'previous', 'post', 'another', 'drop', 'end', 'month']",-0.3527,0.0,0.88,0.12,negative
Btc Updates,@BtcUpdates21,2025-05-12T16:33:20.000Z,False,"Metaplanet vs. Strategy: Analyst Sees Bigger Upside for Japan’s Bitcoin Bet

Metaplanet’s approach mirrors that of US-based Strategy (formerly MicroStrategy)—a first mover in corporate Bitcoin accumulation. However, an analyst recently suggested that Metaplanet may offer even",0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1790637090012901376/No6aCOSS_normal.jpg,https://x.com/BtcUpdates21/status/1921966936566399461,tweet_id:1921966936566399461,"Metaplanet vs. Strategy: Analyst Sees Bigger Upside for Japan’s Bitcoin Bet

Metaplanet’s approach mirrors that of US-based Strategy (formerly MicroStrategy)—a first mover in corporate Bitcoin accumulation. However, an analyst recently suggested that Metaplanet may offer even","['metaplanet', 'v', 'strategy', 'analyst', 'see', 'bigger', 'upside', 'japan', 'bitcoin', 'bet', 'metaplanets', 'approach', 'mirror', 'usbased', 'strategy', 'formerly', 'microstrategya', 'first', 'mover', 'corporate', 'bitcoin', 'accumulation', 'however', 'analyst', 'recently', 'suggested', 'metaplanet', 'may', 'offer', 'even']",0.0,0.0,1.0,0.0,neutral
Andre Costa,@andrecostausa,2025-05-12T16:33:20.000Z,True," Bitcoin atinge US$ 104 mil!  Strategy compra +13.390 BTC, Meliuz adota BTC na tesouraria e ações disparam 122%! Acordo EUA-China traz otimismo ao mercado cripto. O BTC vai continuar subindo? #Bitcoin #CryptoNews #Meliuz #AdoçãoInstitucional #MercadoFinanceiro",0,0,0,2,"['#Bitcoin', '#CryptoNews', '#Meliuz', '#AdoçãoInstitucional', '#MercadoFinanceiro']",[],"['\\U0001f680', '\\U0001f4b0']",https://pbs.twimg.com/profile_images/1856913054832668672/gBMd1dcZ_normal.jpg,https://x.com/andrecostausa/status/1921966935497179336,tweet_id:1921966935497179336," Bitcoin atinge US$ 104 mil!  Strategy compra +13.390 BTC, Meliuz adota BTC na tesouraria e ações disparam 122%! Acordo EUA-China traz otimismo ao mercado cripto. O BTC vai continuar subindo? #Bitcoin #CryptoNews #Meliuz #AdoçãoInstitucional #MercadoFinanceiro","['bitcoin', 'atinge', 'u', '104', 'mil', 'strategy', 'compra', '13390', 'btc', 'meliuz', 'adota', 'btc', 'na', 'tesouraria', 'e', 'ações', 'disparam', '122', 'acordo', 'euachina', 'traz', 'otimismo', 'ao', 'mercado', 'cripto', 'btc', 'vai', 'continuar', 'subindo']",0.0,0.0,1.0,0.0,neutral
Btc Updates,@BtcUpdates21,2025-05-12T16:33:19.000Z,False,"Furthermore, BeInCrypto reported that the stock’s value has surged 15x since it began accumulating BTC. This signaled investor confidence in the firm’s Bitcoin-focused strategy.",0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1790637090012901376/No6aCOSS_normal.jpg,https://x.com/BtcUpdates21/status/1921966931835265347,tweet_id:1921966931835265347,"Furthermore, BeInCrypto reported that the stock’s value has surged 15x since it began accumulating BTC. This signaled investor confidence in the firm’s Bitcoin-focused strategy.","['furthermore', 'beincrypto', 'reported', 'stock', 'value', 'surged', '15x', 'since', 'began', 'accumulating', 'btc', 'signaled', 'investor', 'confidence', 'firm', 'bitcoinfocused', 'strategy']",0.6908,0.206,0.794,0.0,positive
"HODLSTX.BTC(Ӿ, Ӿ)",@hodlstx,2025-05-12T16:33:19.000Z,True,"You coulda bought Bitcoin instead.
C'mon man.",0,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/1885001397407531012/G2bVJlnj_normal.png,https://x.com/hodlstx/status/1921966930413391901,tweet_id:1921966930413391901,"You coulda bought Bitcoin instead.
C'mon man.","['coulda', 'bought', 'bitcoin', 'instead', 'cmon', 'man']",0.0,0.0,1.0,0.0,neutral
TheDividendDog,@TheDividendDog,2025-05-12T16:33:19.000Z,False,Will $BTC get a pump in the next 15 days leading up to the Bitcoin event in Vegas? ,0,0,0,67,[],[],['\\U0001f440'],https://pbs.twimg.com/profile_images/1917338032216166400/uAWMqQ9E_normal.jpg,https://x.com/TheDividendDog/status/1921966929620643935,tweet_id:1921966929620643935,Will $BTC get a pump in the next 15 days leading up to the Bitcoin event in Vegas? ,"['btc', 'get', 'pump', 'next', '15', 'day', 'leading', 'bitcoin', 'event', 'vega']",0.0,0.0,1.0,0.0,neutral
Btc Updates,@BtcUpdates21,2025-05-12T16:33:17.000Z,False,"reflecting continued shareholder value creation through its treasury strategy.

The company’s stock is also benefiting from its Bitcoin pivot. Following today’s announcement, Metaplanet shares (3350.T) rose 3.8% in Monday trading.",0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1790637090012901376/No6aCOSS_normal.jpg,https://x.com/BtcUpdates21/status/1921966921810944183,tweet_id:1921966921810944183,"reflecting continued shareholder value creation through its treasury strategy.

The company’s stock is also benefiting from its Bitcoin pivot. Following today’s announcement, Metaplanet shares (3350.T) rose 3.8% in Monday trading.","['reflecting', 'continued', 'shareholder', 'value', 'creation', 'treasury', 'strategy', 'company', 'stock', 'also', 'benefiting', 'bitcoin', 'pivot', 'following', 'today', 'announcement', 'metaplanet', 'share', '3350t', 'rose', '38', 'monday', 'trading']",0.7579,0.246,0.754,0.0,positive
Bitoff,@bitoff_io,2025-05-12T16:33:16.000Z,False,Interesting! Bitcoin yield through lending and layer-2s is an exciting development.,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1917984434051264512/vcqTw15b_normal.jpg,https://x.com/bitoff_io/status/1921966919965413435,tweet_id:1921966919965413435,Interesting! Bitcoin yield through lending and layer-2s is an exciting development.,"['interesting', 'bitcoin', 'yield', 'lending', 'layer2s', 'exciting', 'development']",0.7345,0.408,0.592,0.0,positive
jps.hbar ༼ つ ≖_≖ ༽つ𖠞,@JohnnyPotSmokr,2025-05-12T16:33:16.000Z,True,"Remember at one point not very long ago, banks told you ""Don't buy #Bitcoin."" Now, those very same banks own BILLIONS worth of #BTC.

Don't let them talk you out of the next phase...#HBAR #XRP #ETH #SOL",0,0,0,31,"['#Bitcoin', '#BTC', '#HBAR', '#XRP', '#ETH', '#SOL']",[],[],https://pbs.twimg.com/profile_images/1918328934011170816/1SxZZH4c_normal.jpg,https://x.com/JohnnyPotSmokr/status/1921966918547747324,tweet_id:1921966918547747324,"Remember at one point not very long ago, banks told you ""Don't buy #Bitcoin."" Now, those very same banks own BILLIONS worth of #BTC.

Don't let them talk you out of the next phase...#HBAR #XRP #ETH #SOL","['remember', 'one', 'point', 'long', 'ago', 'bank', 'told', 'dont', 'buy', 'bank', 'billion', 'worth', 'dont', 'let', 'talk', 'next', 'phase']",0.2263,0.05,0.95,0.0,positive
Btc Updates,@BtcUpdates21,2025-05-12T16:33:16.000Z,False,"Moreover, the firm has achieved a BTC Yield of 170.0% year-to-date (YTD) in 2025, a metric that tracks the growth in Bitcoin holdings per fully diluted share. For the current quarter alone—April 1 to May 12, 2025—the BTC Yield stands at 38.0%,",0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1790637090012901376/No6aCOSS_normal.jpg,https://x.com/BtcUpdates21/status/1921966917289447792,tweet_id:1921966917289447792,"Moreover, the firm has achieved a BTC Yield of 170.0% year-to-date (YTD) in 2025, a metric that tracks the growth in Bitcoin holdings per fully diluted share. For the current quarter alone—April 1 to May 12, 2025—the BTC Yield stands at 38.0%,","['moreover', 'firm', 'achieved', 'btc', 'yield', '1700', 'yeartodate', 'ytd', '2025', 'metric', 'track', 'growth', 'bitcoin', 'holding', 'per', 'fully', 'diluted', 'share', 'current', 'quarter', 'aloneapril', '1', 'may', '12', '2025the', 'btc', 'yield', 'stand', '380']",0.6222,0.121,0.879,0.0,positive
CryptoDjunkie,@cryptoDjunkie,2025-05-12T16:33:15.000Z,True,$ABTC  EPIC  #Bitcoin #Ethereum #Crypto #memecoin,0,0,0,10,"['#Bitcoin', '#Ethereum', '#Crypto', '#memecoin']","['@ABTC_Erc', '@EricTrump']",[],https://pbs.twimg.com/profile_images/1906428465714262016/NqwzLy_1_normal.jpg,https://x.com/cryptoDjunkie/status/1921966916165386426,tweet_id:1921966916165386426,$ABTC  EPIC  #Bitcoin #Ethereum #Crypto #memecoin,"['abtc', 'epic']",0.0,0.0,1.0,0.0,neutral
p(₿itcoin),@probablyBitcoin,2025-05-12T16:33:15.000Z,False,"Almost every non-bitcoiner I speak to references a friend or FOF who got 'in' early (and oftentimes is inevitably 'out' now). 

None take the time to expand their thinking to the fact that we are still very early.",0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1890799240483381248/WJ1wIDh6_normal.jpg,https://x.com/probablyBitcoin/status/1921966914907091225,tweet_id:1921966914907091225,"Almost every non-bitcoiner I speak to references a friend or FOF who got 'in' early (and oftentimes is inevitably 'out' now). 

None take the time to expand their thinking to the fact that we are still very early.","['almost', 'every', 'nonbitcoiner', 'speak', 'reference', 'friend', 'fof', 'got', 'early', 'oftentimes', 'inevitably', 'none', 'take', 'time', 'expand', 'thinking', 'fact', 'still', 'early']",0.6705,0.139,0.861,0.0,positive
Btc Updates,@BtcUpdates21,2025-05-12T16:33:15.000Z,False,"“Metaplanet now holds more Bitcoin than El Salvador. From humble beginnings to rivaling nation-states, we’re just getting started,” Metaplanet CEO Simon Gerovich wrote in a post.",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1790637090012901376/No6aCOSS_normal.jpg,https://x.com/BtcUpdates21/status/1921966913220935975,tweet_id:1921966913220935975,"“Metaplanet now holds more Bitcoin than El Salvador. From humble beginnings to rivaling nation-states, we’re just getting started,” Metaplanet CEO Simon Gerovich wrote in a post.","['metaplanet', 'hold', 'bitcoin', 'el', 'salvador', 'humble', 'beginning', 'rivaling', 'nationstates', 'getting', 'started', 'metaplanet', 'ceo', 'simon', 'gerovich', 'wrote', 'post']",0.0,0.0,1.0,0.0,neutral
stylin'onyou,@drewhova,2025-05-12T16:33:14.000Z,False,It's weird. I definitely don't understand the schtick. Did he just invest all his money in Bitcoin so he can't afford clothes?,0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/518948407722115074/Cv9_daDu_normal.jpeg,https://x.com/drewhova/status/1921966912067535273,tweet_id:1921966912067535273,It's weird. I definitely don't understand the schtick. Did he just invest all his money in Bitcoin so he can't afford clothes?,"['weird', 'definitely', 'dont', 'understand', 'schtick', 'invest', 'money', 'bitcoin', 'cant', 'afford', 'clothes']",0.25,0.115,0.812,0.073,positive
Btc Updates,@BtcUpdates21,2025-05-12T16:33:14.000Z,False,"Metaplanet, which began acquiring Bitcoin in April 2024, now holds more than El Salvador’s national reserves. According to data from El Salvador’s Bitcoin Office, the country, a prominent state-level adopter since 2021, has 6,174 BTC, trailing Metaplanet by 622 BTC.",0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1790637090012901376/No6aCOSS_normal.jpg,https://x.com/BtcUpdates21/status/1921966908619870471,tweet_id:1921966908619870471,"Metaplanet, which began acquiring Bitcoin in April 2024, now holds more than El Salvador’s national reserves. According to data from El Salvador’s Bitcoin Office, the country, a prominent state-level adopter since 2021, has 6,174 BTC, trailing Metaplanet by 622 BTC.","['metaplanet', 'began', 'acquiring', 'bitcoin', 'april', '2024', 'hold', 'el', 'salvador', 'national', 'reserve', 'according', 'data', 'el', 'salvador', 'bitcoin', 'office', 'country', 'prominent', 'statelevel', 'adopter', 'since', '2021', '6174', 'btc', 'trailing', 'metaplanet', '622', 'btc']",0.3182,0.057,0.943,0.0,positive
Milda | CLONE,@Milda473278321,2025-05-12T16:33:13.000Z,True,That's huge. Great news for crypto users.,0,0,0,34,[],[],[],https://pbs.twimg.com/profile_images/1510147941926948864/a-4CDwg3_normal.jpg,https://x.com/Milda473278321/status/1921966905444679703,tweet_id:1921966905444679703,That's huge. Great news for crypto users.,"['thats', 'huge', 'great', 'news', 'crypto', 'user']",0.7506,0.561,0.439,0.0,positive
Btc Updates,@BtcUpdates21,2025-05-12T16:33:13.000Z,False,"Metaplanet Tops El Salvador in Bitcoin Holdings 

According to a company disclosure issued today, the firm acquired more Bitcoin at an average price of approximately $102,119 (14,848,061 yen) per coin. This brings its total holdings to 6,796 BTC—up from 5,555 BTC just last week.",0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1790637090012901376/No6aCOSS_normal.jpg,https://x.com/BtcUpdates21/status/1921966904169680904,tweet_id:1921966904169680904,"Metaplanet Tops El Salvador in Bitcoin Holdings 

According to a company disclosure issued today, the firm acquired more Bitcoin at an average price of approximately $102,119 (14,848,061 yen) per coin. This brings its total holdings to 6,796 BTC—up from 5,555 BTC just last week.","['metaplanet', 'top', 'el', 'salvador', 'bitcoin', 'holding', 'according', 'company', 'disclosure', 'issued', 'today', 'firm', 'acquired', 'bitcoin', 'average', 'price', 'approximately', '102119', '14848061', 'yen', 'per', 'coin', 'brings', 'total', 'holding', '6796', 'btcup', '5555', 'btc', 'last', 'week']",0.5106,0.073,0.927,0.0,positive
The Toshi Order |Community|,@ToshiIsBitcoin,2025-05-12T16:33:12.000Z,True,Gm,0,0,0,0,[],[],['\\U0001f7e7'],https://pbs.twimg.com/profile_images/1920533567529971713/-XTNjQ2T_normal.jpg,https://x.com/ToshiIsBitcoin/status/1921966901791515019,tweet_id:1921966901791515019,Gm,['gm'],0.0,0.0,1.0,0.0,neutral
chika Isaac,@Johnson47644,2025-05-12T16:33:11.000Z,False,"Bitcoin dominance is a metric  by dividing Bitcoin's total market capitalization by the total market capitalization of all cryptocurrencies combined. This metric provides insights into market sentiment and trends, helping investors identify potential opportunities",0,0,0,8,[],[],[],https://pbs.twimg.com/profile_images/1911042499520409600/br4z5zkD_normal.jpg,https://x.com/Johnson47644/status/1921966899841085916,tweet_id:1921966899841085916,"Bitcoin dominance is a metric  by dividing Bitcoin's total market capitalization by the total market capitalization of all cryptocurrencies combined. This metric provides insights into market sentiment and trends, helping investors identify potential opportunities","['bitcoin', 'dominance', 'metric', 'dividing', 'bitcoins', 'total', 'market', 'capitalization', 'total', 'market', 'capitalization', 'cryptocurrencies', 'combined', 'metric', 'provides', 'insight', 'market', 'sentiment', 'trend', 'helping', 'investor', 'identify', 'potential', 'opportunity']",0.6808,0.18,0.82,0.0,positive
Btc Updates,@BtcUpdates21,2025-05-12T16:33:11.000Z,False,"Metaplanet, a Japan-based investment firm, has acquired 1,241 Bitcoin 
 for approximately $126.7 million. With this latest purchase, Metaplanet has surpassed El Salvador in total Bitcoin holdings, strengthening its position as one of the largest institutional holders of the asset",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1790637090012901376/No6aCOSS_normal.jpg,https://x.com/BtcUpdates21/status/1921966899694309518,tweet_id:1921966899694309518,"Metaplanet, a Japan-based investment firm, has acquired 1,241 Bitcoin 
 for approximately $126.7 million. With this latest purchase, Metaplanet has surpassed El Salvador in total Bitcoin holdings, strengthening its position as one of the largest institutional holders of the asset","['metaplanet', 'japanbased', 'investment', 'firm', 'acquired', '1241', 'bitcoin', 'approximately', '1267', 'million', 'latest', 'purchase', 'metaplanet', 'surpassed', 'el', 'salvador', 'total', 'bitcoin', 'holding', 'strengthening', 'position', 'one', 'largest', 'institutional', 'holder', 'asset']",0.6908,0.137,0.863,0.0,positive
初恋はメタちゃん,@metaplove,2025-05-12T16:33:11.000Z,False,American Bitcoin（）はHut 8の子会社で、産業規模のビットコインマイニングとビットコイン蓄積に特化。共同創業者兼最高戦略責任者のエリック・トランプ氏「市場で最も投資価値の高いプラットフォームを構築」。Nasdaqに「ABTC」で上場予定。,0,0,0,30,[],['@AmericanBTC'],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/metaplove/status/1921966899568546268,tweet_id:1921966899568546268,American Bitcoin（）はHut 8の子会社で、産業規模のビットコインマイニングとビットコイン蓄積に特化。共同創業者兼最高戦略責任者のエリック・トランプ氏「市場で最も投資価値の高いプラットフォームを構築」。Nasdaqに「ABTC」で上場予定。,"['american', 'bitcoinはhut', '8の子会社で産業規模のビットコインマイニングとビットコイン蓄積に特化共同創業者兼最高戦略責任者のエリックトランプ氏市場で最も投資価値の高いプラットフォームを構築nasdaqにabtcで上場予定']",0.0,0.0,1.0,0.0,neutral
Btc Updates,@BtcUpdates21,2025-05-12T16:33:11.000Z,False,Metaplanet Overtakes El Salvador with $126.7 Million Bitcoin Acquisition,0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1790637090012901376/No6aCOSS_normal.jpg,https://x.com/BtcUpdates21/status/1921966897588744375,tweet_id:1921966897588744375,Metaplanet Overtakes El Salvador with $126.7 Million Bitcoin Acquisition,"['metaplanet', 'overtakes', 'el', 'salvador', '1267', 'million', 'bitcoin', 'acquisition']",0.0,0.0,1.0,0.0,neutral
nabi.efendiev,@nabi_efendiev_,2025-05-12T16:33:08.000Z,False,"#PNUTUSDTEntry: 0.422

Target 1: 0.454Target 2: 0.467Target 3: 0.475Target 4: 0.484#bitcoin  #crypto #btc #eth #altcoin #trading #signal #memecoin #forex #xau #investing #gold #blockchain $PNUThttps://t.me/+Rt2ShyvThX9lZjVh…",0,0,0,23,"['#PNUTUSDT', '#bitcoin', '#crypto', '#btc', '#eth', '#altcoin', '#trading', '#signal', '#memecoin', '#forex', '#xau', '#investing', '#gold', '#blockchain']",[],"['\\u2705', '\\u2705', '\\u2705', '\\u2705']",https://pbs.twimg.com/profile_images/1848332453418573825/1gxaOBSI_normal.jpg,https://x.com/nabi_efendiev_/status/1921966884968128783,tweet_id:1921966884968128783,"#PNUTUSDTEntry: 0.422

Target 1: 0.454Target 2: 0.467Target 3: 0.475Target 4: 0.484#bitcoin  #crypto #btc #eth #altcoin #trading #signal #memecoin #forex #xau #investing #gold #blockchain $PNUThttps://t.me/+Rt2ShyvThX9lZjVh…","['0422', 'target', '1', '0454target', '2', '0467target', '3', '0475target', '4', '0484', 'pnut']",0.0,0.0,1.0,0.0,neutral
Coin Borsa X,@CoinBorsaX,2025-05-12T16:33:07.000Z,True,"My March 2nd post predicted everything happening today. Who bought the dip? Who profited first from shorts and now from longs?
Trump just announced a trade deal with China and said: “It’s pump time!”
We knew it. We prepared. We win.#Crypto #Bitcoin #Trump #China #Altcoins",0,0,0,55,"['#Crypto', '#Bitcoin', '#Trump', '#China', '#Altcoins']",[],[],https://pbs.twimg.com/profile_images/1828227975910719488/BadoLu6d_normal.jpg,https://x.com/CoinBorsaX/status/1921966881415823575,tweet_id:1921966881415823575,"My March 2nd post predicted everything happening today. Who bought the dip? Who profited first from shorts and now from longs?
Trump just announced a trade deal with China and said: “It’s pump time!”
We knew it. We prepared. We win.#Crypto #Bitcoin #Trump #China #Altcoins","['march', '2nd', 'post', 'predicted', 'everything', 'happening', 'today', 'bought', 'dip', 'profited', 'first', 'short', 'longs', 'trump', 'announced', 'trade', 'deal', 'china', 'said', 'pump', 'time', 'knew', 'prepared', 'win']",0.593,0.104,0.896,0.0,positive
MarketScopeX | Crypto & Stocks,@MarketScopeX,2025-05-12T16:33:07.000Z,True,"Panama joining the Bitcoin reserve club?
Nation-state FOMO is turning into policy. This is how adoption goes mainstream.#Bitcoin #Panama",0,0,0,1,"['#Bitcoin', '#Panama']",[],[],https://pbs.twimg.com/profile_images/1909644938654187520/-3c3wdba_normal.jpg,https://x.com/MarketScopeX/status/1921966881168036205,tweet_id:1921966881168036205,"Panama joining the Bitcoin reserve club?
Nation-state FOMO is turning into policy. This is how adoption goes mainstream.#Bitcoin #Panama","['panama', 'joining', 'bitcoin', 'reserve', 'club', 'nationstate', 'fomo', 'turning', 'policy', 'adoption', 'go', 'mainstream']",0.0,0.0,1.0,0.0,neutral
Mari,@marihov323232,2025-05-12T16:33:06.000Z,True,From Protocol to Powerhouse – Haust Network Is Shaping the Next Wave at Consensus.#ออมกรณ์นภัส #Nasdaq 100 #O Inter #TradeWar #Cavs #Tom Cruise #Bitcoin-native #Europe #Ethiopia #Lozan,0,0,0,12,"['#ออมกรณ์นภัส', '#Nasdaq', '#O', '#TradeWar', '#Cavs', '#Tom', '#Bitcoin', '#Europe', '#Ethiopia', '#Lozan']",[],[],https://pbs.twimg.com/profile_images/1886021344812228608/wypIVi1V_normal.jpg,https://x.com/marihov323232/status/1921966875157700796,tweet_id:1921966875157700796,From Protocol to Powerhouse – Haust Network Is Shaping the Next Wave at Consensus.#ออมกรณ์นภัส #Nasdaq 100 #O Inter #TradeWar #Cavs #Tom Cruise #Bitcoin-native #Europe #Ethiopia #Lozan,"['protocol', 'powerhouse', 'haust', 'network', 'shaping', 'next', 'wave', 'consensusนภส', '100', 'inter', 'cruise', 'native']",0.0,0.0,1.0,0.0,neutral
