Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID,cleaned_text,tokens
arife,@arife_811,2025-05-10T20:25:05.000Z,False,"Eller birleştikce yükler hafifler #cumartesiBalık Holding#EngellilerHaftası#EgyptWakeUpForGazaErol Eğrek
Talisca
Anneler Günü#BitcoinHakan Fidan",0,0,0,3,"['#cumartesi', '#EngellilerHaftası', '#EgyptWakeUpForGaza', '#Bitcoin']",[],[],https://pbs.twimg.com/profile_images/1859213458404741122/Wc_c5eKU_normal.jpg,https://x.com/arife_811/status/1921300480380088736,tweet_id:1921300480380088736,"eller birletikce ykler hafifler cumartesibalk holdingengellilerhaftasegyptwakeupforgazaerol erek
talisca
anneler gnbitcoinhakan fidan","['eller', 'birletikce', 'ykler', 'hafifler', 'cumartesibalk', 'holdingengellilerhaftasegyptwakeupforgazaerol', 'erek', 'talisca', 'anneler', 'gnbitcoinhakan', 'fidan']"
fightstarter,@fightstarter,2025-05-10T20:25:04.000Z,True,Anyone offering to take my fiat for Bitcoin is offering a good deal.,0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1830953539692011522/rpPrbXZY_normal.jpg,https://x.com/fightstarter/status/1921300477863493752,tweet_id:1921300477863493752,anyone offering to take my fiat for bitcoin is offering a good deal,"['anyone', 'offering', 'take', 'fiat', 'bitcoin', 'offering', 'good', 'deal']"
BunkerDweller,@ElonsBlueBird,2025-05-10T20:25:02.000Z,True,“Alt Season” is just the bastard step child of a Bitcoin pump. Tell me I’m wrong….,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1772280237155397632/jqJX_0c4_normal.jpg,https://x.com/ElonsBlueBird/status/1921300470041133170,tweet_id:1921300470041133170,alt season is just the bastard step child of a bitcoin pump tell me im wrong,"['alt', 'season', 'bastard', 'step', 'child', 'bitcoin', 'pump', 'tell', 'im', 'wrong']"
Uptrick,@Uptrick_X,2025-05-10T20:24:57.000Z,True,"The mayor of #Vancouver wants the city to add #Bitcoin to its balance sheet.

That’s not just bullish — it’s historic.

Local governments are beginning to front-run institutions.

We’re entering the #BTC game-theory phase.#Crypto #BitcoinNews #Adoption #Canada #Macro #Satoshi",0,0,0,3,"['#Vancouver', '#Bitcoin', '#BTC', '#Crypto', '#BitcoinNews', '#Adoption', '#Canada', '#Macro', '#Satoshi']",[],[],https://pbs.twimg.com/profile_images/1875150128736038912/4IzaxgLE_normal.jpg,https://x.com/Uptrick_X/status/1921300449103147312,tweet_id:1921300449103147312,"the mayor of vancouver wants the city to add bitcoin to its balance sheet

thats not just bullish  its historic

local governments are beginning to frontrun institutions

were entering the btc gametheory phasecrypto bitcoinnews adoption canada macro satoshi","['mayor', 'vancouver', 'wants', 'city', 'add', 'bitcoin', 'balance', 'sheet', 'thats', 'bullish', 'historic', 'local', 'governments', 'beginning', 'frontrun', 'institutions', 'entering', 'btc', 'gametheory', 'phasecrypto', 'bitcoinnews', 'adoption', 'canada', 'macro', 'satoshi']"
KEVIN MICHAEL,@Only1kelvin_KXC,2025-05-10T20:24:54.000Z,False,"Do you know you can make up to $2k daily with just $50--100$ Btc or usdt on Forex trading and withdraw it's to your bank or Bitcoin wallet app..Ask me how.. Pyusd, Zcash,Ethereum, Bitcoin, metal's and currency ",0,0,0,15,[],[],"['\\U0001f4b0', '\\u2764']",https://pbs.twimg.com/profile_images/1920430412062482432/fOx1hK1e_normal.jpg,https://x.com/Only1kelvin_KXC/status/1921300434540503469,tweet_id:1921300434540503469,do you know you can make up to k daily with just  btc or usdt on forex trading and withdraw its to your bank or bitcoin wallet appask me how pyusd zcashethereum bitcoin metals and currency ,"['know', 'make', 'daily', 'btc', 'usdt', 'forex', 'trading', 'withdraw', 'bank', 'bitcoin', 'wallet', 'appask', 'pyusd', 'zcashethereum', 'bitcoin', 'metals', 'currency']"
"Shima Shima ,",@Shimahazratii,2025-05-10T20:24:53.000Z,False,"""Game-changer! Earning real APY on $BTC while keeping full self-custody? OP_NET is unlocking the future of Bitcoin DeFi.  #Bitcoin #DeFi""",0,0,0,3,"['#Bitc', 'oin', '#DeFi']",[],"['\\U0001f680', '\\U0001f34a']",https://pbs.twimg.com/profile_images/1616063612228960257/EWYoGX85_normal.png,https://x.com/Shimahazratii/status/1921300432548209097,tweet_id:1921300432548209097,gamechanger earning real apy on btc while keeping full selfcustody opnet is unlocking the future of bitcoin defi  bitcoin defi,"['gamechanger', 'earning', 'real', 'apy', 'btc', 'keeping', 'full', 'selfcustody', 'opnet', 'unlocking', 'future', 'bitcoin', 'defi', 'bitcoin', 'defi']"
Vitor Tomaz,@vitor49112,2025-05-10T20:24:51.000Z,False,$DOG (Bitcoin) ,0,0,0,1,[],[],"['\\U0001f440', '\\U0001f680']",https://pbs.twimg.com/profile_images/1875906036042743808/jnFu6_tZ_normal.jpg,https://x.com/vitor49112/status/1921300422985216036,tweet_id:1921300422985216036,dog bitcoin ,"['dog', 'bitcoin']"
Boyd Cohen,@boydcohen,2025-05-10T20:24:51.000Z,True,"In Bitcoin: Bitcoin Standard, Broken Money, Price of Tomorrow

PS  is coming out with an entire book on Bitcoin treasuries whereas my book has one chapter I them. I believe mine is one of the first books with at least that much content on the theme",0,0,0,5,[],['@anilsaidso'],[],https://pbs.twimg.com/profile_images/1887337858429767680/v42wYNp9_normal.jpg,https://x.com/boydcohen/status/1921300422574121239,tweet_id:1921300422574121239,"in bitcoin bitcoin standard broken money price of tomorrow

ps  is coming out with an entire book on bitcoin treasuries whereas my book has one chapter i them i believe mine is one of the first books with at least that much content on the theme","['bitcoin', 'bitcoin', 'standard', 'broken', 'money', 'price', 'tomorrow', 'ps', 'coming', 'entire', 'book', 'bitcoin', 'treasuries', 'whereas', 'book', 'one', 'chapter', 'believe', 'mine', 'one', 'first', 'books', 'least', 'much', 'content', 'theme']"
Tony Jefferies (Bitcoin Piano Man),@TonyJefferies,2025-05-10T20:24:50.000Z,True,Useful idiot with his back to the wall. What a fecking tool.,0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/2948870020/8be8190320e3a0bdaa5c22ec8c9fc9f2_normal.jpeg,https://x.com/TonyJefferies/status/1921300417335501138,tweet_id:1921300417335501138,useful idiot with his back to the wall what a fecking tool,"['useful', 'idiot', 'back', 'wall', 'fecking', 'tool']"
Ensaladilla Bitcoin,@Ensaladilla_TW,2025-05-10T20:24:49.000Z,False,"If you want a complete #exchange with which to trade futures without the need for #KYC, I recommend #Blofin. By using my referral you get a free $5 bonus for depositing and making your first futures trade.https://blofin.com/es/register?referral_code=crjIob… #Bitcoin $BTC $ETH $SOL $XRP #Altcoins #crypto",0,0,0,12,"['#exchange', '#KYC', '#Blofin', '#Bitcoin', '#Altcoins', '#crypto']",[],[],https://pbs.twimg.com/profile_images/1219199163918929920/KnKEAQy__normal.jpg,https://x.com/Ensaladilla_TW/status/1921300413380243904,tweet_id:1921300413380243904,if you want a complete exchange with which to trade futures without the need for kyc i recommend blofin by using my referral you get a free  bonus for depositing and making your first futures trade bitcoin btc eth sol xrp altcoins crypto,"['want', 'complete', 'exchange', 'trade', 'futures', 'without', 'need', 'kyc', 'recommend', 'blofin', 'using', 'referral', 'get', 'free', 'bonus', 'depositing', 'making', 'first', 'futures', 'trade', 'bitcoin', 'btc', 'eth', 'sol', 'xrp', 'altcoins', 'crypto']"
Ro'im Rachok,@Unit_9900,2025-05-10T20:24:47.000Z,False,"I got enough Bitcoin to take my dream sabbatical, of sailing the world. But I got to wait till them kids turn 18 lol",0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1800808374445191168/FcSVrMJC_normal.jpg,https://x.com/Unit_9900/status/1921300405020950968,tweet_id:1921300405020950968,i got enough bitcoin to take my dream sabbatical of sailing the world but i got to wait till them kids turn  lol,"['got', 'enough', 'bitcoin', 'take', 'dream', 'sabbatical', 'sailing', 'world', 'got', 'wait', 'till', 'kids', 'turn', 'lol']"
𝓞𝓻𝓪𝓷𝓰𝓮 𝓟𝓮𝓷𝓰𝓾𝓲𝓷 ₿ - 🅟🅛🅤🅖,@mt_sha256,2025-05-10T20:24:45.000Z,False,"بعيد مرة اخرى على العلن قبل ماسكين الصعود من 74000$ 

جني أرباح ولا للفومو الان#Bitcoin",0,0,0,53,['#Bitcoin'],[],['\\U0001f512'],https://pbs.twimg.com/profile_images/1907905514157064193/wEhRqKx7_normal.jpg,https://x.com/mt_sha256/status/1921300399492870291,tweet_id:1921300399492870291,"          

    bitcoin",['bitcoin']
BitKong | Steve SandersMaking Bitcoin Simple,@attorneysanders,2025-05-10T20:24:45.000Z,True,"Jeremy, do you use a spam filter with your email app?",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1482914518833549335/3u3V8OT-_normal.jpg,https://x.com/attorneysanders/status/1921300399182561636,tweet_id:1921300399182561636,jeremy do you use a spam filter with your email app,"['jeremy', 'use', 'spam', 'filter', 'email', 'app']"
airdropbycrypto,@R7223588443310,2025-05-10T20:24:45.000Z,False, Join BitTycoon and start earning Bitcoin with  Use my invitation code to get a free mining contract and double your Bitcoin earnings! Download Link: https://Bit-Tycoon.com Invitation Code:  53326958,0,0,0,2,[],[],"['\\U0001f680', '\\U0001f381', '\\U0001f517', '\\U0001f511']",https://pbs.twimg.com/profile_images/1822024980055384064/rEKd2vOz_normal.jpg,https://x.com/R7223588443310/status/1921300398540742840,tweet_id:1921300398540742840, join bittycoon and start earning bitcoin with  use my invitation code to get a free mining contract and double your bitcoin earnings download link  invitation code  ,"['join', 'bittycoon', 'start', 'earning', 'bitcoin', 'use', 'invitation', 'code', 'get', 'free', 'mining', 'contract', 'double', 'bitcoin', 'earnings', 'download', 'link', 'invitation', 'code']"
Sensei kofi,@attahkofi_1,2025-05-10T20:24:42.000Z,False,More $REP ,0,0,0,4,[],['@GiveRep'],[],https://pbs.twimg.com/profile_images/1883545037608226816/Kv-ftxBj_normal.jpg,https://x.com/attahkofi_1/status/1921300384628228133,tweet_id:1921300384628228133,more rep ,['rep']
AssFace.sol ‍,@AssFaceNFT,2025-05-10T20:24:42.000Z,False,if you think about it bitcoin actually stands exactly for this,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1916351955686834176/QQZgUdwU_normal.jpg,https://x.com/AssFaceNFT/status/1921300384397603191,tweet_id:1921300384397603191,if you think about it bitcoin actually stands exactly for this,"['think', 'bitcoin', 'actually', 'stands', 'exactly']"
D.Glvs,@DGlvs66123,2025-05-10T20:24:41.000Z,False,Bitcoin was created by the CIA.,0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1905420343931478016/G17t9o5A_normal.jpg,https://x.com/DGlvs66123/status/1921300382291988651,tweet_id:1921300382291988651,bitcoin was created by the cia,"['bitcoin', 'created', 'cia']"
arife,@arife_811,2025-05-10T20:24:41.000Z,True,"Sen yoksan bir eksiğiz #cumartesiBalık Holding#EngellilerHaftası#EgyptWakeUpForGazaErol Eğrek
Talisca
Anneler Günü#BitcoinHakan Fidan",0,0,0,5,"['#cumartesi', '#EngellilerHaftası', '#EgyptWakeUpForGaza', '#Bitcoin']",[],[],https://pbs.twimg.com/profile_images/1859213458404741122/Wc_c5eKU_normal.jpg,https://x.com/arife_811/status/1921300379678957969,tweet_id:1921300379678957969,"sen yoksan bir eksiiz cumartesibalk holdingengellilerhaftasegyptwakeupforgazaerol erek
talisca
anneler gnbitcoinhakan fidan","['sen', 'yoksan', 'bir', 'eksiiz', 'cumartesibalk', 'holdingengellilerhaftasegyptwakeupforgazaerol', 'erek', 'talisca', 'anneler', 'gnbitcoinhakan', 'fidan']"
Marcus Kernel,@marcus_kernel,2025-05-10T20:24:40.000Z,False,Grin fixes Bitcoin drama about block spam.,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1818448697253904384/3gtjIihc_normal.jpg,https://x.com/marcus_kernel/status/1921300378143821995,tweet_id:1921300378143821995,grin fixes bitcoin drama about block spam,"['grin', 'fixes', 'bitcoin', 'drama', 'block', 'spam']"
SprotoPunk,@apetit0111,2025-05-10T20:24:37.000Z,True,HB ! Sproto and Bitcoin !!!,0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1598456839766695940/OJHzfi_-_normal.jpg,https://x.com/apetit0111/status/1921300365342880115,tweet_id:1921300365342880115,hb  sproto and bitcoin ,"['hb', 'sproto', 'bitcoin']"
Pingüi Trader,@Pinguinotrade,2025-05-10T20:24:37.000Z,False,La dominancia de #bitcoin debería buscar los 61.5 en los próximos días.,0,0,0,2,['#bitcoin'],[],[],https://pbs.twimg.com/profile_images/1721965464161501185/7KRPl3S2_normal.jpg,https://x.com/Pinguinotrade/status/1921300363585462379,tweet_id:1921300363585462379,la dominancia de bitcoin debera buscar los  en los prximos das,"['la', 'dominancia', 'de', 'bitcoin', 'debera', 'buscar', 'los', 'en', 'los', 'prximos', 'das']"
amazing lucky guy,@jiwong_kim,2025-05-10T20:24:36.000Z,True,"Tesla & Bitcoin  
Long-term investment
Day 1552

I’m a long-term investor in Tesla stock and Bitcoin. Since February 2021, I’ve been buying Tesla stock and Bitcoin every week.  

I’ll keep you updated daily on what happens, including my average cost.BitcoinAvg cost $37,730",0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1689130497425973248/juRR-8Kl_normal.jpg,https://x.com/jiwong_kim/status/1921300359861207456,tweet_id:1921300359861207456,"tesla  bitcoin  
longterm investment
day 

im a longterm investor in tesla stock and bitcoin since february  ive been buying tesla stock and bitcoin every week  

ill keep you updated daily on what happens including my average costbitcoinavg cost ","['tesla', 'bitcoin', 'longterm', 'investment', 'day', 'im', 'longterm', 'investor', 'tesla', 'stock', 'bitcoin', 'since', 'february', 'ive', 'buying', 'tesla', 'stock', 'bitcoin', 'every', 'week', 'ill', 'keep', 'updated', 'daily', 'happens', 'including', 'average', 'costbitcoinavg', 'cost']"
"Dornu(Ø,G)",@dornupat,2025-05-10T20:24:31.000Z,False,"600,000+ Smart Contract Tx's on Bitcoin Testnet!",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1908255776075816960/KVEhXy7w_normal.jpg,https://x.com/dornupat/status/1921300337836601576,tweet_id:1921300337836601576, smart contract txs on bitcoin testnet,"['smart', 'contract', 'txs', 'bitcoin', 'testnet']"
"WillemCriptoX , SparkChain.AI HULD SOLIX",@WillemCriptoX,2025-05-10T20:24:30.000Z,False,"You don’t need to wrap Bitcoin to use it in DeFi.
You just need Portal. No bridges. No trust. Just freedom.  #Bitcoin",0,0,0,6,['#Bitcoin'],['@PortaltoBitcoin'],['\\U0001f513'],https://pbs.twimg.com/profile_images/1895600724098138112/Cp43fTuo_normal.jpg,https://x.com/WillemCriptoX/status/1921300334565073167,tweet_id:1921300334565073167,"you dont need to wrap bitcoin to use it in defi
you just need portal no bridges no trust just freedom  bitcoin","['dont', 'need', 'wrap', 'bitcoin', 'use', 'defi', 'need', 'portal', 'bridges', 'trust', 'freedom', 'bitcoin']"
Satoshi Guacamole,@CryptoWillie3,2025-05-10T20:24:30.000Z,False,En hoeveel bitcoin zagen ze verschijnen?,0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1702810482409623553/ry0Qmxot_normal.jpg,https://x.com/CryptoWillie3/status/1921300334070165770,tweet_id:1921300334070165770,en hoeveel bitcoin zagen ze verschijnen,"['en', 'hoeveel', 'bitcoin', 'zagen', 'ze', 'verschijnen']"
alicia katz,@aliciakatz,2025-05-10T20:24:28.000Z,True,"it was one of the first things i invested in, and it was bitcoin that made me interested to learn about more boring things that i later diversified risk with.",0,0,0,24,[],[],[],https://pbs.twimg.com/profile_images/1750090813856505856/vk1ta6zU_normal.jpg,https://x.com/aliciakatz/status/1921300328336490604,tweet_id:1921300328336490604,it was one of the first things i invested in and it was bitcoin that made me interested to learn about more boring things that i later diversified risk with,"['one', 'first', 'things', 'invested', 'bitcoin', 'made', 'interested', 'learn', 'boring', 'things', 'later', 'diversified', 'risk']"
Bitcoin_To_The_Oblivion,@BTCtoOblivion,2025-05-10T20:24:28.000Z,True,Running   ,0,0,0,9,[],['@BitcoinKnots'],['\\U0001f60e'],https://pbs.twimg.com/profile_images/1782228700043374592/EUmctc99_normal.jpg,https://x.com/BTCtoOblivion/status/1921300327199867064,tweet_id:1921300327199867064,running   ,['running']
Marsianer2017,@marsianer2017,2025-05-10T20:24:27.000Z,False,"Fuck the system, buy bitcoin",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1753525255136501760/dpTjLqzB_normal.jpg,https://x.com/marsianer2017/status/1921300321235611790,tweet_id:1921300321235611790,fuck the system buy bitcoin,"['fuck', 'system', 'buy', 'bitcoin']"
Astropin (Flip Gold Gang),@Astropin,2025-05-10T20:24:25.000Z,False,I don't understand Bitcoin conferences... period.  WTF is there to talk sbout? It's the best form of money humans have ever known. Nothing more to talk about.,0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1733237089406246912/5eWGDXcT_normal.jpg,https://x.com/Astropin/status/1921300315317457140,tweet_id:1921300315317457140,i dont understand bitcoin conferences period  wtf is there to talk sbout its the best form of money humans have ever known nothing more to talk about,"['dont', 'understand', 'bitcoin', 'conferences', 'period', 'wtf', 'talk', 'sbout', 'best', 'form', 'money', 'humans', 'ever', 'known', 'nothing', 'talk']"
svelte_moKgen,@Sveltee_Mo,2025-05-10T20:24:24.000Z,False,"So, what’s Magic Newton?  Imagine having a super smart friend who knows all about crypto , bitcoin, ethereum , etc and helps you make money without the stress. That’s Magic Newton. It’s a free platform that uses AI to handle crypto trading for you, securely and automatically.",0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1914125978936238080/34Xvcs-j_normal.jpg,https://x.com/Sveltee_Mo/status/1921300311056015836,tweet_id:1921300311056015836,so whats magic newton  imagine having a super smart friend who knows all about crypto  bitcoin ethereum  etc and helps you make money without the stress thats magic newton its a free platform that uses ai to handle crypto trading for you securely and automatically,"['whats', 'magic', 'newton', 'imagine', 'super', 'smart', 'friend', 'knows', 'crypto', 'bitcoin', 'ethereum', 'etc', 'helps', 'make', 'money', 'without', 'stress', 'thats', 'magic', 'newton', 'free', 'platform', 'uses', 'ai', 'handle', 'crypto', 'trading', 'securely', 'automatically']"
Roy Garcia,@RoyGarcia193374,2025-05-10T20:24:23.000Z,False,"Tidal Financial launches ETFs pitting Bitcoin against gold, letting investors choose the ultimate inflation hedge. A bold move in the store-of-value battle! #Crypto #Investing",0,0,0,7,"['#Crypto', '#Investing']",[],[],https://pbs.twimg.com/profile_images/1889150786397163520/5BBi2LZ8_normal.jpg,https://x.com/RoyGarcia193374/status/1921300307406909622,tweet_id:1921300307406909622,tidal financial launches etfs pitting bitcoin against gold letting investors choose the ultimate inflation hedge a bold move in the storeofvalue battle crypto investing,"['tidal', 'financial', 'launches', 'etfs', 'pitting', 'bitcoin', 'gold', 'letting', 'investors', 'choose', 'ultimate', 'inflation', 'hedge', 'bold', 'move', 'storeofvalue', 'battle', 'crypto', 'investing']"
Pablo Stardustez,@PStardustez,2025-05-10T20:24:19.000Z,False,"Do you intend to generate revenue with BTC? How?
Do you also use a % of the raised money for legacy business?
How long and how hard would be for a currently public (French) co. To adopt bitcoin standard and effectively raise capital?

Thanks",0,0,0,10,[],[],[],https://pbs.twimg.com/profile_images/1862863224237920256/-osBcwG1_normal.jpg,https://x.com/PStardustez/status/1921300289874735140,tweet_id:1921300289874735140,"do you intend to generate revenue with btc how
do you also use a  of the raised money for legacy business
how long and how hard would be for a currently public french co to adopt bitcoin standard and effectively raise capital

thanks","['intend', 'generate', 'revenue', 'btc', 'also', 'use', 'raised', 'money', 'legacy', 'business', 'long', 'hard', 'would', 'currently', 'public', 'french', 'co', 'adopt', 'bitcoin', 'standard', 'effectively', 'raise', 'capital', 'thanks']"
"Dornu(Ø,G)",@dornupat,2025-05-10T20:24:19.000Z,True,"600,000+ Smart Contract Tx's on Bitcoin Testnet!",0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1908255776075816960/KVEhXy7w_normal.jpg,https://x.com/dornupat/status/1921300289031684528,tweet_id:1921300289031684528, smart contract txs on bitcoin testnet,"['smart', 'contract', 'txs', 'bitcoin', 'testnet']"
M_ario_a,@MAm71459,2025-05-10T20:24:19.000Z,False,Will Bitcoin rule the world in a few years?,0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1790035685321105409/9pIALjoy_normal.png,https://x.com/MAm71459/status/1921300287978905843,tweet_id:1921300287978905843,will bitcoin rule the world in a few years,"['bitcoin', 'rule', 'world', 'years']"
Chase,@Madmodes,2025-05-10T20:24:19.000Z,False,Just sold Bitcoin.,0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1878103751820447744/TA2bUGkb_normal.jpg,https://x.com/Madmodes/status/1921300287421104500,tweet_id:1921300287421104500,just sold bitcoin,"['sold', 'bitcoin']"
Eddie Vaughan,@realedvaughan,2025-05-10T20:24:18.000Z,True,"A fun part of traveling is discovering unique coffee shops, like this one housed in an old train station built over 100 years ago. I wonder if Bitcoin will still be thriving a century from now ",0,0,0,3,[],[],['\\U0001f914'],https://pbs.twimg.com/profile_images/1517179332489203716/FEB64r7E_normal.jpg,https://x.com/realedvaughan/status/1921300284820611482,tweet_id:1921300284820611482,a fun part of traveling is discovering unique coffee shops like this one housed in an old train station built over  years ago i wonder if bitcoin will still be thriving a century from now ,"['fun', 'part', 'traveling', 'discovering', 'unique', 'coffee', 'shops', 'like', 'one', 'housed', 'old', 'train', 'station', 'built', 'years', 'ago', 'wonder', 'bitcoin', 'still', 'thriving', 'century']"
Tank.Sinatra,@GeorgeResch,2025-05-10T20:24:16.000Z,True,Holding the fuck out of my bitcoin,0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1094010694846935040/M8kRMRcz_normal.jpg,https://x.com/GeorgeResch/status/1921300275026899005,tweet_id:1921300275026899005,holding the fuck out of my bitcoin,"['holding', 'fuck', 'bitcoin']"
CryptOhNo,@Charismeh_,2025-05-10T20:24:15.000Z,True,I’m not buying Bitcoin above $100K this cycle. Discipline over FOMO.,0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1480436817849556994/2x4VIFll_normal.jpg,https://x.com/Charismeh_/status/1921300270346113407,tweet_id:1921300270346113407,im not buying bitcoin above k this cycle discipline over fomo,"['im', 'buying', 'bitcoin', 'cycle', 'discipline', 'fomo']"
bitcoin robot,@hungya1,2025-05-10T20:24:13.000Z,False,Current Bitcoin price: $103204.12 USD #Bitcoin #BTC #Crypto #Cryptocurrency #CryptoNews,0,0,0,15,"['#Bitcoin', '#BTC', '#Crypto', '#Cryptocurrency', '#CryptoNews']",[],[],https://pbs.twimg.com/profile_images/1197046943274242049/6SeXIoQz_normal.jpg,https://x.com/hungya1/status/1921300264331477441,tweet_id:1921300264331477441,current bitcoin price  usd bitcoin btc crypto cryptocurrency cryptonews,"['current', 'bitcoin', 'price', 'usd', 'bitcoin', 'btc', 'crypto', 'cryptocurrency', 'cryptonews']"
Josh Web3,@joshhweb3,2025-05-10T20:24:10.000Z,False, it up,0,0,0,5,[],['@GiveRep'],[],https://pbs.twimg.com/profile_images/1713615673820098560/F1lf5YbG_normal.jpg,https://x.com/joshhweb3/status/1921300251241070890,tweet_id:1921300251241070890, it up,[]
Quinten | 048.eth,@QuintenFrancois,2025-05-10T20:24:10.000Z,True,"Not only Ireland needs Bitcoin.

Everyone on the planet needs Bitcoin. 

Lets spread the message and make the world a better place ",0,0,0,19,[],[],['\\U0001f91d\\U0001f3fc'],https://pbs.twimg.com/profile_images/1893909810967629824/q3uchk9U_normal.jpg,https://x.com/QuintenFrancois/status/1921300251031359981,tweet_id:1921300251031359981,"not only ireland needs bitcoin

everyone on the planet needs bitcoin 

lets spread the message and make the world a better place ","['ireland', 'needs', 'bitcoin', 'everyone', 'planet', 'needs', 'bitcoin', 'lets', 'spread', 'message', 'make', 'world', 'better', 'place']"
TokenFrame,@0xTokenF,2025-05-10T20:24:09.000Z,False,"Trade talks resuming = Market mood swings incoming   
Smart money's watching:  
- Yuan stability  
- Tech tariffs  
- #Bitcoin's reaction as neutral ground  

Who's positioned for volatility?",0,0,0,8,['#Bitcoin'],[],['\\U0001f30a'],https://pbs.twimg.com/profile_images/1920545569388269568/qM16eR2B_normal.jpg,https://x.com/0xTokenF/status/1921300247772328370,tweet_id:1921300247772328370,"trade talks resuming  market mood swings incoming   
smart moneys watching  
 yuan stability  
 tech tariffs  
 bitcoins reaction as neutral ground  

whos positioned for volatility","['trade', 'talks', 'resuming', 'market', 'mood', 'swings', 'incoming', 'smart', 'moneys', 'watching', 'yuan', 'stability', 'tech', 'tariffs', 'bitcoins', 'reaction', 'neutral', 'ground', 'whos', 'positioned', 'volatility']"
₿itcoin Roth₿ard,@BitcoinRothbard,2025-05-10T20:24:06.000Z,True,,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1460046307679158276/HR5CB_Ga_normal.jpg,https://x.com/BitcoinRothbard/status/1921300232165351501,tweet_id:1921300232165351501,nan,['nan']
The ₿itcoinLibertarian,@TheBitcoin__,2025-05-10T20:24:05.000Z,True,Bitcoin reveals the truth: freedom from control.,0,0,0,19,[],[],[],https://pbs.twimg.com/profile_images/1569660901019758592/SY2FN5SN_normal.jpg,https://x.com/TheBitcoin__/status/1921300230269710811,tweet_id:1921300230269710811,bitcoin reveals the truth freedom from control,"['bitcoin', 'reveals', 'truth', 'freedom', 'control']"
Johnny LaRue. No tax on tips.,@spaghettijimmy,2025-05-10T20:24:04.000Z,False,"Bitcoin is a creation of the globalist deep state.

How you going to access your wealth when they cut you off from the internet?",0,0,0,8,[],[],[],https://pbs.twimg.com/profile_images/1865160987361579009/ZF-YRPPc_normal.jpg,https://x.com/spaghettijimmy/status/1921300224221356305,tweet_id:1921300224221356305,"bitcoin is a creation of the globalist deep state

how you going to access your wealth when they cut you off from the internet","['bitcoin', 'creation', 'globalist', 'deep', 'state', 'going', 'access', 'wealth', 'cut', 'internet']"
Everything Bitcoin Stamps Art,@BTCStampArt,2025-05-10T20:24:02.000Z,False,Extreme permanence on BTC since 2014 ,0,0,0,9,[],['@CozomoMedici'],"['\\U0001f3c6', '\\U0001f3c6', '\\U0001f3c6']",https://pbs.twimg.com/profile_images/1681077577346170881/a3kcGISm_normal.jpg,https://x.com/BTCStampArt/status/1921300219397885974,tweet_id:1921300219397885974,extreme permanence on btc since  ,"['extreme', 'permanence', 'btc', 'since']"
Satoshi Guacamole,@CryptoWillie3,2025-05-10T20:24:02.000Z,True, Translate this and see if they found any bitcoin.,0,0,0,1,[],['@PeterSchiff'],[],https://pbs.twimg.com/profile_images/1702810482409623553/ry0Qmxot_normal.jpg,https://x.com/CryptoWillie3/status/1921300217598484903,tweet_id:1921300217598484903, translate this and see if they found any bitcoin,"['translate', 'see', 'found', 'bitcoin']"
Arnoldim,@_Devilmycy_,2025-05-10T20:23:59.000Z,False,I always hear about Bitcoin being stuck in its own world. is it really possible to use it in DeFi?,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1815359671173042176/LF-dpKRV_normal.jpg,https://x.com/_Devilmycy_/status/1921300205715984580,tweet_id:1921300205715984580,i always hear about bitcoin being stuck in its own world is it really possible to use it in defi,"['always', 'hear', 'bitcoin', 'stuck', 'world', 'really', 'possible', 'use', 'defi']"
