source,author,title,description,url,urlToImage,publishedAt,content,fetched_date,date,hour,text,keywords
"{'id': None, 'name': 'The Daily Hodl'}",Daily Hodl Staff,"Cardano Creator Charles Hoskinson Says Crypto To Benefit From Tariff War, Unveils Six-Figure Bitcoin Target","The creator of the smart contract platform Cardano (ADA) says that crypto assets will benefit from Donald Trump’s tariff war. In a new interview on CNBC Squawk Box, crypto veteran Charles Hoskinson says that Trump’s trade war will ultimately lead to a massive…",https://dailyhodl.com/2025/04/10/cardano-creator-charles-hoskinson-says-crypto-to-benefit-from-tariff-war-unveils-six-figure-bitcoin-target/,https://dailyhodl.com/wp-content/uploads/2023/04/Breakout-Target-for-Bitcoin.jpg,2025-04-10 19:55:14+00:00,"The creator of the smart contract platform Cardano (ADA) says that crypto assets will benefit from Donald Trump’s tariff war.
In a new interview on CNBC Squawk Box, crypto veteran Charles Hoskinson … [+1988 chars]",2025-04-09,2025-04-10,19,"Cardano Creator Charles Hoskinson Says Crypto To Benefit From Tariff War, Unveils Six-Figure Bitcoin Target The creator of the smart contract platform Cardano (ADA) says that crypto assets will benefit from Donald Trump’s tariff war. In a new interview on CNBC Squawk Box, crypto veteran Charles Hoskinson says that Trump’s trade war will ultimately lead to a massive…","['cardano creator charles hoskinson says crypto', 'benefit', 'tariff', 'unveils six-figure bitcoin target', 'smart contract platform', 'cardano', 'ada', 'crypto assets', 'donald trump', '’ s tariff war', 'new interview', 'cnbc squawk', 'crypto veteran', 'charles hoskinson', 'trump', '’ s trade war']"
"{'id': None, 'name': 'Biztoc.com'}",benzinga.com,"Bitcoin, Ethereum, XRP, Dogecoin Lose Steam, Trader Warns Of 'New Lows' Under One Condition","The crypto market is showing signs of cooling after a sharp rally on Wednesday.
Cryptocurrency
Price 
Gains +/-
Bitcoin (CRYPTO: BTC)
 $79,496.69
-3.1%
Ethereum (CRYPTO: ETH)
 $1,516.46
-7.5%
Solana (CRYPTO: SOL)
 $111.13
-6.5%
XRP (CRYPTO: XRP)
 $1.95
-3.6%
…",https://biztoc.com/x/db8cf2cd7edeab5e,https://biztoc.com/cdn/db8cf2cd7edeab5e_s.webp,2025-04-10 19:50:20+00:00,"The crypto market is showing signs of cooling after a sharp rally on Wednesday.CryptocurrencyPrice Gains +/-Bitcoin (CRYPTO: BTC)$79,496.69-3.1%Ethereum (CRYPTO: ETH)$1,516.46-7.5%Solana (CRYPTO: SOL… [+121 chars]",2025-04-09,2025-04-10,19,"Bitcoin, Ethereum, XRP, Dogecoin Lose Steam, Trader Warns Of 'New Lows' Under One Condition The crypto market is showing signs of cooling after a sharp rally on Wednesday.
Cryptocurrency
Price 
Gains +/-
Bitcoin (CRYPTO: BTC)
 $79,496.69
-3.1%
Ethereum (CRYPTO: ETH)
 $1,516.46
-7.5%
Solana (CRYPTO: SOL)
 $111.13
-6.5%
XRP (CRYPTO: XRP)
 $1.95
-3.6%
…","['bitcoin', 'ethereum', 'xrp', 'dogecoin lose steam', 'trader warns', 'lows', 'condition', 'crypto market', 'sharp rally', 'cryptocurrency price', 'gains +/-', 'bitcoin', 'crypto', 'btc', 'ethereum', 'crypto', 'eth', 'solana', 'crypto', 'sol', 'xrp', 'crypto', 'xrp']"
"{'id': None, 'name': 'Biztoc.com'}",benzinga.com,"Bitcoin, Ethereum, XRP, Dogecoin Lose Steam, Trader Warns Of 'New Lows' Under One Condition","The crypto market is showing signs of cooling after a sharp rally on Wednesday.
Cryptocurrency
Price 
Gains +/-
Bitcoin (CRYPTO: BTC)
 $79,496.69
-3.1%
Ethereum (CRYPTO: ETH)
 $1,516.46
-7.5%
Solana (CRYPTO: SOL)
 $111.13
-6.5%
XRP (CRYPTO: XRP)
 $1.95
-3.6%
…",https://biztoc.com/x/db8cf2cd7edeab5e,https://biztoc.com/cdn/db8cf2cd7edeab5e_s.webp,2025-04-10 19:50:20+00:00,"The crypto market is showing signs of cooling after a sharp rally on Wednesday.CryptocurrencyPrice Gains +/-Bitcoin (CRYPTO: BTC)$79,496.69-3.1%Ethereum (CRYPTO: ETH)$1,516.46-7.5%Solana (CRYPTO: SOL… [+121 chars]",2025-04-09,2025-04-10,19,"Bitcoin, Ethereum, XRP, Dogecoin Lose Steam, Trader Warns Of 'New Lows' Under One Condition The crypto market is showing signs of cooling after a sharp rally on Wednesday.
Cryptocurrency
Price 
Gains +/-
Bitcoin (CRYPTO: BTC)
 $79,496.69
-3.1%
Ethereum (CRYPTO: ETH)
 $1,516.46
-7.5%
Solana (CRYPTO: SOL)
 $111.13
-6.5%
XRP (CRYPTO: XRP)
 $1.95
-3.6%
…","['bitcoin', 'ethereum', 'xrp', 'dogecoin lose steam', 'trader warns', 'lows', 'condition', 'crypto market', 'sharp rally', 'cryptocurrency price', 'gains +/-', 'bitcoin', 'crypto', 'btc', 'ethereum', 'crypto', 'eth', 'solana', 'crypto', 'sol', 'xrp', 'crypto', 'xrp']"
"{'id': None, 'name': 'Decrypt'}",Mathew Di Salvo,Ethereum Whale Offloads $22 Million After Holding for 9 Years,"Based on current prices, the investor may have generated more than 18,000% in profits.",https://decrypt.co/314396/ethereum-whale-offloads-22-million-after-holding-9-years,https://cdn.decrypt.co/resize/1024/height/512/wp-content/uploads/2020/02/ethereum-tron-eos-whales-gambling-dapps-gID_7.jpg,2025-04-10 19:48:17+00:00,"A long-term Ethereum whale sold holdings worth about $27.6 million, possibly generating profits of more than 18,000% from the time they acquired their tokens, according to blockchain data.  
The wha… [+1553 chars]",2025-04-09,2025-04-10,19,"Ethereum Whale Offloads $22 Million After Holding for 9 Years Based on current prices, the investor may have generated more than 18,000% in profits.","['ethereum whale offloads', 'million', 'holding', 'years based', 'current prices']"
"{'id': None, 'name': 'CryptoSlate'}",Gino Matos,Corporate Bitcoin holdings concentrated in few custodians pose systemic risk,"As Bitcoin’s (BTC) appeal as a treasury asset grows, Casa co-founder and CSO Jameson Lopp assessed that concentrating the amount of BTC on a few custody service providers might pose a systemic risk.  Lopp said: “The ‘Bitcoin Corporate Treasury’ narrative is a…",https://cryptoslate.com/corporate-bitcoin-holdings-concentrated-in-few-custodians-pose-systemic-risk/,https://cryptoslate.com/wp-content/uploads/2025/04/bitcoin-custody.jpg,2025-04-10 19:39:01+00:00,"As Bitcoins (BTC) appeal as a treasury asset grows, Casa co-founder and CSO Jameson Lopp assessed that concentrating the amount of BTC on a few custody service providers might pose a systemic risk. … [+3326 chars]",2025-04-09,2025-04-10,19,"Corporate Bitcoin holdings concentrated in few custodians pose systemic risk As Bitcoin’s (BTC) appeal as a treasury asset grows, Casa co-founder and CSO Jameson Lopp assessed that concentrating the amount of BTC on a few custody service providers might pose a systemic risk.  Lopp said: “The ‘Bitcoin Corporate Treasury’ narrative is a…","['bitcoin', 'custodians pose systemic risk', 'bitcoin', 'btc', 'treasury asset', 'casa', 'cso jameson lopp', 'btc', 'custody service providers', 'systemic risk', 'lopp', 'bitcoin', 'treasury ’ narrative']"
"{'id': None, 'name': 'Cointelegraph'}",Cointelegraph by Marie Poteriaieva,Bitcoin traders’ sentiment shift points to next step in BTC halving cycle,"Bitcoin’s (BTC) four-year cycle, anchored around its halving events, is widely recognized as a key factor in BTC’s year-over-year price growth. Within this larger framework, traders have come to expect distinct phases: accumulation, parabolic rallies, and eve…",https://cointelegraph.com/news/bitcoin-traders-sentiment-shift-points-to-next-step-in-btc-halving-cycle,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2025-04/01961b98-99d1-78ee-9806-d3c9ef6a6032",2025-04-10 19:34:42+00:00,"Bitcoins (BTC) four-year cycle, anchored around its halving events, is widely recognized as a key factor in BTCs year-over-year price growth. Within this larger framework, traders have come to expect… [+4650 chars]",2025-04-09,2025-04-10,19,"Bitcoin traders’ sentiment shift points to next step in BTC halving cycle Bitcoin’s (BTC) four-year cycle, anchored around its halving events, is widely recognized as a key factor in BTC’s year-over-year price growth. Within this larger framework, traders have come to expect distinct phases: accumulation, parabolic rallies, and eve…","['bitcoin', 'traders ’ sentiment', 'btc', 'bitcoin', 'btc', 'four-year cycle', 'key factor', 'btc', '’ s year-over-year price growth', 'distinct phases', 'parabolic rallies']"
"{'id': 'techcrunch', 'name': 'TechCrunch'}","Amanda Silberling, Cody Corrall, Alyssa Stringer",What is Bluesky? Everything to know about the X competitor,"Is the grass greener on the other side? We’re not sure, but the sky is most certainly bluer. It’s been over two years since Elon Musk purchased Twitter, now X, leading people to set up shop on alternative platforms. Mastodon, Post, Pebble (two of which have a…",https://techcrunch.com/2025/04/10/what-is-bluesky-everything-to-know-about-the-x-competitor/,"https://techcrunch.com/wp-content/uploads/2023/05/bluesky-felt.jpg?resize=1200,675",2025-04-10 19:32:55+00:00,"Is the grass greener on the other side? Were not sure, but the sky is most certainly bluer. Its been over two years since Elon Musk purchased Twitter, now X, leading people to set up shop on alternat… [+13383 chars]",2025-04-09,2025-04-10,19,"What is Bluesky? Everything to know about the X competitor Is the grass greener on the other side? We’re not sure, but the sky is most certainly bluer. It’s been over two years since Elon Musk purchased Twitter, now X, leading people to set up shop on alternative platforms. Mastodon, Post, Pebble (two of which have a…","['bluesky', 'grass greener', '’ re', 'elon musk', 'twitter', 'alternative platforms', 'mastodon', 'pebble']"
"{'id': None, 'name': 'Decider'}",mliss1578,‘G20’ Star Viola Davis Refuses To Let Her EGOT Status Prevent Her From Having Fun On-Screen,"Viola Davis does prestige and shlock and everything in between, all at once. G20 is more on the shlock side.",https://decider.com/2025/04/10/g20-viola-davis-egot/,https://decider.com/wp-content/uploads/2025/04/Viola-Daivs-.jpg?quality=75&strip=all&w=1200,2025-04-10 19:30:00+00:00,"Some actors, theres a clear distinction between their character-actor phases and their leading-role phases, or between their TV, movie, and stage careers. Those lines did once exist for Viola Davis, … [+5312 chars]",2025-04-09,2025-04-10,19,"‘G20’ Star Viola Davis Refuses To Let Her EGOT Status Prevent Her From Having Fun On-Screen Viola Davis does prestige and shlock and everything in between, all at once. G20 is more on the shlock side.","['’ star', 'viola davis', 'egot status prevent', 'fun on-screen viola davis', 'shlock side']"
"{'id': None, 'name': 'Biztoc.com'}",decrypt.co,"Crypto, Bitcoin Mining Stocks Spike Amid Historic Markets Rebound","The price of various crypto-linked stocks soared on Wednesday after U.S. President Donald Trump unveiled a 90-day pause on implementing most of his “reciprocal” tariffs.
Strategy, Coinbase and major Bitcoin miners were well into positive territory as U.S. mar…",https://biztoc.com/x/513f20189f092125,https://biztoc.com/cdn/513f20189f092125_s.webp,2025-04-10 19:27:59+00:00,"The price of various crypto-linked stocks soared on Wednesday after U.S. President Donald Trump unveiled a 90-day pause on implementing most of his reciprocal tariffs.Strategy, Coinbase and major Bit… [+147 chars]",2025-04-09,2025-04-10,19,"Crypto, Bitcoin Mining Stocks Spike Amid Historic Markets Rebound The price of various crypto-linked stocks soared on Wednesday after U.S. President Donald Trump unveiled a 90-day pause on implementing most of his “reciprocal” tariffs.
Strategy, Coinbase and major Bitcoin miners were well into positive territory as U.S. mar…","['crypto', 'bitcoin mining stocks spike amid historic markets rebound', 'u.s.', 'donald trump', '“ reciprocal ” tariffs', 'strategy', 'coinbase', 'bitcoin', 'positive territory', 'u.s.']"
"{'id': None, 'name': 'Researchbuzz.me'}",ResearchBuzz,"Piratini Palace, Fake Experts, Ask a Ninja, More: Thursday Afternoon ResearchBuzz, April 10, 2025","NEW RESOURCES Google Blog: Visit Brazil’s Piratini Palace virtually on Google Arts & Culture.. “Brazil’s Piratini Palace is now open to virtual visitors on Google Arts & Culture. In the 1920s, the […]",https://researchbuzz.me/2025/04/10/piratini-palace-fake-experts-ask-a-ninja-more-thursday-afternoon-researchbuzz-april-10-2025/,https://s0.wp.com/i/blank.jpg,2025-04-10 19:22:10+00:00,"NEW RESOURCES 
Google Blog: Visit Brazils Piratini Palace virtually on Google Arts &amp; Culture.. “Brazils Piratini Palace is now open to virtual visitors on Google Arts &amp; Culture. In the 1920s… [+4582 chars]",2025-04-09,2025-04-10,19,"Piratini Palace, Fake Experts, Ask a Ninja, More: Thursday Afternoon ResearchBuzz, April 10, 2025 NEW RESOURCES Google Blog: Visit Brazil’s Piratini Palace virtually on Google Arts & Culture.. “Brazil’s Piratini Palace is now open to virtual visitors on Google Arts & Culture. In the 1920s, the […]","['piratini', 'fake', 'ninja', 'afternoon researchbuzz', 'new resources google blog', 'visit brazil', 'piratini', 'google', 'culture', 'brazil', 'piratini', 'virtual visitors', 'google', 'culture']"
"{'id': None, 'name': 'GlobeNewswire'}",BetOnline,Best Betting Sites in the US 2025: BetOnline Takes Top Spot,"BetOnline Named Best US Sportsbook for 2025 After In-Depth Comparison of Bonuses, Odds, Markets, and Payouts BetOnline Named Best US Sportsbook for 2025 After In-Depth Comparison of Bonuses, Odds, Markets, and Payouts",https://www.globenewswire.com/news-release/2025/04/10/3059667/0/en/Best-Betting-Sites-in-the-US-2025-BetOnline-Takes-Top-Spot.html,https://ml.globenewswire.com/Resource/Download/8a2b04c9-f3b1-4086-b3a6-6a5810a0b889,2025-04-10 19:06:00+00:00,"New York City, April 10, 2025 (GLOBE NEWSWIRE) -- There are more online sports betting sites in the United States than ever, giving sports bettors the unenviable task of selecting the best one. Howev… [+10218 chars]",2025-04-09,2025-04-10,19,"Best Betting Sites in the US 2025: BetOnline Takes Top Spot BetOnline Named Best US Sportsbook for 2025 After In-Depth Comparison of Bonuses, Odds, Markets, and Payouts BetOnline Named Best US Sportsbook for 2025 After In-Depth Comparison of Bonuses, Odds, Markets, and Payouts","['betting sites', 'betonline takes top', 'betonline', 'sportsbook', 'in-depth comparison', 'bonuses', 'odds', 'markets', 'payouts betonline', 'sportsbook', 'in-depth comparison', 'bonuses', 'odds', 'markets', 'payouts']"
"{'id': None, 'name': 'Ambcrypto.com'}",Ishika Kumari,"XRP ETF debut stuns investors in bear market, analyst claims",What’s driving this crypto product surge despite market downturn?,https://ambcrypto.com/xrp-etf-debut-stuns-investors-in-bear-market-analyst-claims/,https://ambcrypto.com/wp-content/uploads/2025/04/XRP-ETF-recorded-5.43-1000x600.webp,2025-04-10 19:00:51+00:00,<ul><li>Teucrium’s 2x XRP ETF launch saw impressive volume despite a bearish crypto market.</li><li>XRP’s future spot ETF could reshape the digital asset space with strong industry backing.</li></ul>… [+3153 chars],2025-04-09,2025-04-10,19,"XRP ETF debut stuns investors in bear market, analyst claims What’s driving this crypto product surge despite market downturn?","['xrp etf', 'debut stuns investors', 'analyst claims', 'crypto product surge', 'market downturn']"
"{'id': None, 'name': 'CryptoSlate'}",Assad Jafri,Bitcoin erases gains as geopolitical tensions continue ramping up,"Bitcoin (BTC) fell more than 3% on April 10, slipping to a low of $78,200 as global markets unwound gains from soaring to an intraday high of $83,424 the previous day triggered by President Donald Trump’s announcement of a temporary tariff pause. The retreat …",https://cryptoslate.com/bitcoin-erases-gains-as-geopolitical-tensions-continue-ramping-up/,https://cryptoslate.com/wp-content/uploads/2025/04/bitcoin-geopolitics.jpg,2025-04-10 18:45:34+00:00,"Bitcoin (BTC) fell more than 3% on April 10, slipping to a low of $78,200 as global markets unwound gains from soaring to an intraday high of $83,424 the previous day triggered by President Donald Tr… [+3228 chars]",2025-04-09,2025-04-10,18,"Bitcoin erases gains as geopolitical tensions continue ramping up Bitcoin (BTC) fell more than 3% on April 10, slipping to a low of $78,200 as global markets unwound gains from soaring to an intraday high of $83,424 the previous day triggered by President Donald Trump’s announcement of a temporary tariff pause. The retreat …","['bitcoin', 'erases gains', 'geopolitical tensions', 'bitcoin', 'btc', 'global markets unwound gains', 'intraday high', 'previous day', 'donald trump', '’ s announcement', 'temporary tariff pause', 'retreat …']"
"{'id': None, 'name': 'Cointelegraph'}",Cointelegraph by Marcel Pechman,Spot Bitcoin ETFs see $772M outflow as investors prepare for tariff-driven inflation,"Bitcoin (BTC) spot exchange-traded funds (ETFs) faced significant pressure amid uncertainty caused by the ongoing global trade war. Between March 28 and April 8, these ETFs experienced net outflows totaling $595 million, according to Farside Investors data. N…",https://cointelegraph.com/news/spot-bitcoin-etfs-see-772-m-outflow-as-investors-prepare-for-tariff-driven-inflation,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2025-04/019620a1-19a5-7096-a1d8-e3e29513a986",2025-04-10 18:44:13+00:00,"Bitcoin (BTC) spot exchange-traded funds (ETFs) faced significant pressure amid uncertainty caused by the ongoing global trade war. Between March 28 and April 8, these ETFs experienced net outflows t… [+3578 chars]",2025-04-09,2025-04-10,18,"Spot Bitcoin ETFs see $772M outflow as investors prepare for tariff-driven inflation Bitcoin (BTC) spot exchange-traded funds (ETFs) faced significant pressure amid uncertainty caused by the ongoing global trade war. Between March 28 and April 8, these ETFs experienced net outflows totaling $595 million, according to Farside Investors data. N…","['bitcoin etfs', 'tariff-driven inflation', 'bitcoin', 'btc', 'etfs', 'significant pressure', 'global trade war', 'etfs', 'net outflows', 'farside', 'investors data']"
"{'id': None, 'name': 'TheStreet'}",Scott Melker,"Wall Street is warming up to public blockchains, says Ondo Finance CEO",Ondo CEO says banks now embracing public blockchains after key rule changes.,https://www.thestreet.com/crypto/innovation/wall-street-is-warming-up-to-public-blockchains-says-ondo-finance-ceo,https://media.zenfs.com/en/thestreet_881/dca6c00faf2b1a5b55bc640ee7473918,2025-04-10 18:44:00+00:00,"Crypto is no longer a fringe concept on Wall Street. Thats the message from Nathan Allman, CEO of Ondo Finance, who says the landscape has shifted dramatically in just the past few months.
Theres ce… [+2116 chars]",2025-04-09,2025-04-10,18,"Wall Street is warming up to public blockchains, says Ondo Finance CEO Ondo CEO says banks now embracing public blockchains after key rule changes.","['wall', 'public blockchains', 'ondo', 'ceo ondo ceo', 'public blockchains', 'key rule changes']"
"{'id': None, 'name': 'Biztoc.com'}",theblock.co,Silk Road creator Ross Ulbricht to make first public appearance at Bitcoin conference,"Until his pardon, Ulbricht was serving a life sentence without the possibility of parole for creating and operating Silk Road.",https://biztoc.com/x/325a5b66eaf0ad15,https://biztoc.com/cdn/325a5b66eaf0ad15_s.webp,2025-04-10 18:43:34+00:00,"Until his pardon, Ulbricht was serving a life sentence without the possibility of parole for creating and operating Silk Road.
This story appeared on theblock.co, 2025-04-10 18:37:51.",2025-04-09,2025-04-10,18,"Silk Road creator Ross Ulbricht to make first public appearance at Bitcoin conference Until his pardon, Ulbricht was serving a life sentence without the possibility of parole for creating and operating Silk Road.","['silk', 'road creator', 'ross ulbricht', 'public appearance', 'bitcoin', 'ulbricht', 'life sentence', 'silk']"
"{'id': None, 'name': 'GlobeNewswire'}",RoboCat,Best Online Casinos in Canada 2025: Why RoboCat is the Top Choice,"Discover Why RoboCat Casino Tops the List of Canada's Best Online Casinos in 2025—Massive Bonuses, 8,000+ Games, and Lightning-Fast Payouts Await! Discover Why RoboCat Casino Tops the List of Canada's Best Online Casinos in 2025—Massive Bonuses, 8,000+ Games,…",https://www.globenewswire.com/news-release/2025/04/10/3059654/0/en/Best-Online-Casinos-in-Canada-2025-Why-RoboCat-is-the-Top-Choice.html,https://ml.globenewswire.com/Resource/Download/ce453e20-da71-4801-8ff7-d53b977696b4,2025-04-10 18:37:00+00:00,"New York City, April 10, 2025 (GLOBE NEWSWIRE) -- Do you want to play at one of the best online casinos in Canada? Then look no further. Here, we have brought you our number one pick of the best onli… [+19839 chars]",2025-04-09,2025-04-10,18,"Best Online Casinos in Canada 2025: Why RoboCat is the Top Choice Discover Why RoboCat Casino Tops the List of Canada's Best Online Casinos in 2025—Massive Bonuses, 8,000+ Games, and Lightning-Fast Payouts Await! Discover Why RoboCat Casino Tops the List of Canada's Best Online Casinos in 2025—Massive Bonuses, 8,000+ Games,…","['online casinos', 'canada', 'robocat', 'top', 'discover', 'robocat', 'tops', 'list', 'canada', 'online casinos', 'bonuses', 'lightning-fast payouts await', 'discover', 'robocat', 'tops', 'list', 'canada', 'online casinos', 'bonuses']"
"{'id': None, 'name': 'HuffPost'}",Brittany Wong,Former MAGA Supporters Reveal What Finally Made Them Dump Trump,"""Two days after I celebrated him taking office in 2025, he cut my position within the federal government.""",https://www.huffpost.com/entry/former-trump-supporters_n_67f6ae6de4b01487145264b2,https://img.huffingtonpost.com/asset/67f8077415000024000ac6a9.jpeg?cache=I8Na63VFNq&ops=1200_630,2025-04-10 18:33:06+00:00,"The country and the global financial market is reeling from a week of whiplash tariff policy changes from the White House.
On Wednesday, President Donald Trump announced on social media that hes iss… [+15483 chars]",2025-04-09,2025-04-10,18,"Former MAGA Supporters Reveal What Finally Made Them Dump Trump ""Two days after I celebrated him taking office in 2025, he cut my position within the federal government.""","['maga supporters reveal', 'made them dump trump', 'federal government']"
"{'id': None, 'name': 'newsBTC'}",Christian Encila,Solana’s $110 Test: Bullish Reversal Or Whale-Driven Fade?,"Solana has been able to remain above the key $110 price level even as big investors offload millions worth of tokens. The cryptocurrency is now trading at $114, registering a daily increase of 7.6% in the midst of a broad-based fear in the altcoin market. Rel…",http://www.newsbtc.com/altcoin/solanas-110-test-bullish-reversal-or-whale-driven-fade/,https://www.newsbtc.com/wp-content/uploads/2025/04/a_9d9929.png?fit=656%2C366,2025-04-10 18:30:24+00:00,"Strict editorial policy that focuses on accuracy, relevance, and impartiality
Created by industry experts and meticulously reviewed
The highest standards in reporting and publishing
Strict editori… [+3375 chars]",2025-04-09,2025-04-10,18,"Solana’s $110 Test: Bullish Reversal Or Whale-Driven Fade? Solana has been able to remain above the key $110 price level even as big investors offload millions worth of tokens. The cryptocurrency is now trading at $114, registering a daily increase of 7.6% in the midst of a broad-based fear in the altcoin market. Rel…","['solana', 'test', 'bullish reversal', 'whale-driven fade', 'solana', 'key $', 'price level', 'big investors offload millions worth', 'daily increase', 'altcoin market', 'rel…']"
"{'id': None, 'name': 'Securityaffairs.com'}",Pierluigi Paganini,U.S. CISA adds Linux Kernel flaws to its Known Exploited Vulnerabilities catalog,"U.S. Cybersecurity and Infrastructure Security Agency (CISA) adds Linux Kernel flaws to its Known Exploited Vulnerabilities catalog. The U.S. Cybersecurity and Infrastructure Security Agency (CISA) added Linux Kernel flaws, respectively tracked as CVE-2024-53…",https://securityaffairs.com/176427/hacking/u-s-cisa-adds-linux-kernel-flaws-to-its-known-exploited-vulnerabilities-catalog.html,https://securityaffairs.com/wp-content/uploads/2020/07/CISA.jpeg,2025-04-10 18:25:59+00:00,"U.S. CISA adds Linux Kernel flaws to its Known Exploited Vulnerabilities catalog
 | AkiraBot: AI-Powered spam bot evades CAPTCHA to target 80,000+ websites
 | An APT group exploited ESET flaw to ex… [+154929 chars]",2025-04-09,2025-04-10,18,"U.S. CISA adds Linux Kernel flaws to its Known Exploited Vulnerabilities catalog U.S. Cybersecurity and Infrastructure Security Agency (CISA) adds Linux Kernel flaws to its Known Exploited Vulnerabilities catalog. The U.S. Cybersecurity and Infrastructure Security Agency (CISA) added Linux Kernel flaws, respectively tracked as CVE-2024-53…","['u.s. cisa', 'linux kernel', 'known exploited vulnerabilities', 'u.s. cybersecurity', 'infrastructure', 'security agency', 'cisa', 'linux kernel', 'known exploited vulnerabilities', 'u.s. cybersecurity', 'infrastructure', 'security agency', 'cisa', 'linux kernel']"
"{'id': None, 'name': 'Cointelegraph'}",Cointelegraph by Sam Bourgi,"Jack Dorsey's Block fined $40M for alleged crypto compliance, AML failures","Digital payments company Block Inc. has reached a $40 million settlement with New York regulators over alleged compliance misconducts tied to its Cash App platform, Bloomberg reported on April 10.Block was fined by the New York Department of Financial Service…",https://cointelegraph.com/news/jack-dorsey-block-inc-fined-nydfs,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2025-04/019620d6-c0ec-7472-99ec-b93164e64c97",2025-04-10 18:22:59+00:00,"Digital payments company Block Inc. has reached a $40 million settlement with New York regulators over alleged compliance misconducts tied to its Cash App platform, Bloomberg reported on April 10.
B… [+2492 chars]",2025-04-09,2025-04-10,18,"Jack Dorsey's Block fined $40M for alleged crypto compliance, AML failures Digital payments company Block Inc. has reached a $40 million settlement with New York regulators over alleged compliance misconducts tied to its Cash App platform, Bloomberg reported on April 10.Block was fined by the New York Department of Financial Service…","['jack dorsey', 'block', 'crypto compliance', 'aml', 'digital', 'payments company', 'block', 'york', 'compliance misconducts', 'cash app', 'bloomberg', 'york', 'financial service…']"
"{'id': None, 'name': 'CoinDesk'}","Krisztian Sandor, AI Boost",Tokenized Gold Nears $2B Market Cap as Tariff Fears Spark Safe Haven Trade,"Gold-backed crypto tokens outperformed most crypto sectors, including stablecoins, in market cap growth since Trump's Jan. 20 inauguration, a CEX.IO report said.",https://www.coindesk.com/markets/2025/04/10/tokenized-gold-nears-usd2b-market-cap-as-tariff-fears-spark-safe-haven-trade,https://cdn.sanity.io/images/s3y3vcno/production/885942a1e3da7da3639f616185325276a7b04225-1920x1280.jpg?auto=format,2025-04-10 18:10:27+00:00,"As risk assets including cryptocurrencies struggled on Thursday amid tariff uncertainties, tokenized gold once again emerged as an outperformer in the carnage.
The market capitalization of gold-back… [+2349 chars]",2025-04-09,2025-04-10,18,"Tokenized Gold Nears $2B Market Cap as Tariff Fears Spark Safe Haven Trade Gold-backed crypto tokens outperformed most crypto sectors, including stablecoins, in market cap growth since Trump's Jan. 20 inauguration, a CEX.IO report said.","['tokenized', 'nears', 'market cap', 'tariff', 'spark safe haven', 'gold-backed', 'crypto tokens', 'crypto sectors', 'market cap growth', 'trump', 'jan.', 'cex.io']"
"{'id': None, 'name': 'JoBlo.com'}",Alex Maidy,G20 Review: Viola Davis has her guns out in Prime Video’s formulaic action movie,"Antony Starr, Anthony Anderson, and more co-star in this overstuffed and cliche action extravaganza.
The post G20 Review: Viola Davis has her guns out in Prime Video’s formulaic action movie appeared first on JoBlo.",https://www.joblo.com/g20-review-viola-davis-has-her-guns-out-in-prime-videos-formulaic-action-movie/,https://www.joblo.com/wp-content/uploads/2025/04/g20-review-fb.jpg,2025-04-10 18:08:41+00:00,"Antony Starr, Anthony Anderson, and more co-star in this overstuffed and cliche action extravaganza.
Plot: U.S. President Danielle Sutton must defend her family, fellow leaders and the world when th… [+6373 chars]",2025-04-09,2025-04-10,18,"G20 Review: Viola Davis has her guns out in Prime Video’s formulaic action movie Antony Starr, Anthony Anderson, and more co-star in this overstuffed and cliche action extravaganza.
The post G20 Review: Viola Davis has her guns out in Prime Video’s formulaic action movie appeared first on JoBlo.","['viola davis', 'prime video', '’ s formulaic action movie', 'antony starr', 'anthony anderson', 'cliche action extravaganza', 'viola davis', 'prime video', '’ s formulaic action movie', 'joblo']"
"{'id': None, 'name': 'JoBlo.com'}",Alex Maidy,G20 Review: Viola Davis has her guns out in Prime Video’s formulaic action movie,"Antony Starr, Anthony Anderson, and more co-star in this overstuffed and cliche action extravaganza.
The post G20 Review: Viola Davis has her guns out in Prime Video’s formulaic action movie appeared first on JoBlo.",https://www.joblo.com/g20-review/,https://www.joblo.com/wp-content/uploads/2025/04/g20-review-fb.jpg,2025-04-10 18:08:41+00:00,"Antony Starr, Anthony Anderson, and more co-star in this overstuffed and cliche action extravaganza.
Plot: U.S. President Danielle Sutton must defend her family, fellow leaders and the world when th… [+6373 chars]",2025-04-09,2025-04-10,18,"G20 Review: Viola Davis has her guns out in Prime Video’s formulaic action movie Antony Starr, Anthony Anderson, and more co-star in this overstuffed and cliche action extravaganza.
The post G20 Review: Viola Davis has her guns out in Prime Video’s formulaic action movie appeared first on JoBlo.","['viola davis', 'prime video', '’ s formulaic action movie', 'antony starr', 'anthony anderson', 'cliche action extravaganza', 'viola davis', 'prime video', '’ s formulaic action movie', 'joblo']"
