price,timestamp,price_date
81957.14755593218,1.743685636129E9,2025-04-03
76867.82910572468,1.744005841885E9,2025-04-07
82709.74394735025,1.743743092661E9,2025-04-04
84884.66465071926,1.744470244998E9,2025-04-12
78393.60272692906,1.74399381176E9,2025-04-07
79839.36409691784,1.744121092051E9,2025-04-08
76129.73403043275,1.744200284301E9,2025-04-09
82128.18344703503,1.744264152494E9,2025-04-10
82670.64635520295,1.743635143323E9,2025-04-02
77583.13554332654,1.74399843219E9,2025-04-07
82337.19466168135,1.743714294534E9,2025-04-03
75658.78700635744,1.744168173036E9,2025-04-09
83058.34775924393,1.744239899794E9,2025-04-09
83417.47028660915,1.74391949379E9,2025-04-06
81618.62070888275,1.744274857956E9,2025-04-10
81902.07701788642,1.743959015595E9,2025-04-06
79462.14204389678,1.744071935422E9,2025-04-08
79411.29383844102,1.744095932514E9,2025-04-08
76346.08636985684,1.744175091344E9,2025-04-09
78095.08055640166,1.744218355304E9,2025-04-09
79830.81203946835,1.744117556148E9,2025-04-08
83704.62816108475,1.74444508429E9,2025-04-12
84003.03159736587,1.743753890551E9,2025-04-04
83958.723779881,1.74381869086E9,2025-04-05
82189.87168997104,1.744265984095E9,2025-04-10
83315.28334221698,1.74391228848E9,2025-04-06
82640.53404661184,1.743944682431E9,2025-04-06
83303.79275397805,1.744437838541E9,2025-04-12
81476.42191638195,1.743692830424E9,2025-04-03
83029.72559074209,1.743728683728E9,2025-04-04
76710.56508400357,1.744002424098E9,2025-04-07
80007.32341078427,1.744088977246E9,2025-04-08
83230.13519692069,1.74367827426E9,2025-04-03
83050.51017309572,1.743681865956E9,2025-04-03
78928.09866658547,1.74407428294E9,2025-04-08
77316.05556408654,1.744194826596E9,2025-04-09
83065.2030025991,1.743879734339E9,2025-04-05
84668.81761593616,1.744542298068E9,2025-04-13
81883.96787174862,1.743703496196E9,2025-04-03
84749.20272127507,1.744481091875E9,2025-04-12
82734.08954677006,1.743872549563E9,2025-04-05
83048.82025070609,1.74388709643E9,2025-04-05
83514.33824375339,1.743897892197E9,2025-04-06
85337.18790410843,1.744509884176E9,2025-04-13
83067.24275015933,1.743642297817E9,2025-04-03
82121.20904532197,1.74425436138E9,2025-04-10
84710.09360463546,1.744527892815E9,2025-04-13
83494.99176119595,1.743667407563E9,2025-04-03
83733.5293123474,1.743811610663E9,2025-04-05
76919.88747388404,1.744023843946E9,2025-04-07
81658.41593509233,1.744290297964E9,2025-04-10
82881.13400156828,1.743782700114E9,2025-04-04
83064.77766424145,1.743750273552E9,2025-04-04
80069.49594573223,1.744337098214E9,2025-04-11
84687.53545478488,1.744477722553E9,2025-04-12
83422.40556286192,1.743854965025E9,2025-04-05
82975.83411105986,1.74392654066E9,2025-04-06
82526.4221526433,1.743638433025E9,2025-04-03
83155.70194321594,1.74374688434E9,2025-04-04
83027.183569238,1.74393389214E9,2025-04-06
85021.65957232645,1.743588291032E9,2025-04-02
83820.09298809218,1.744401891501E9,2025-04-11
76436.39359258307,1.744160467034E9,2025-04-09
83466.04551371699,1.743915885972E9,2025-04-06
83089.49111405638,1.743923092241E9,2025-04-06
76617.7575009251,1.744153292604E9,2025-04-08
76610.86422122183,1.744178689838E9,2025-04-09
83241.35572383246,1.743858146968E9,2025-04-05
77711.09591952938,1.744185921722E9,2025-04-09
82010.58295485632,1.743710679573E9,2025-04-03
85461.5657413444,1.743602698557E9,2025-04-02
77203.88350041474,1.744031097142E9,2025-04-07
76989.32782724098,1.74414629312E9,2025-04-08
79878.62357184727,1.744319317278E9,2025-04-10
82676.67638736672,1.74373228766E9,2025-04-04
83276.1107612312,1.743908683792E9,2025-04-06
76300.77843824399,1.744157121509E9,2025-04-09
82182.12470713933,1.74424706819E9,2025-04-10
76748.49569818853,1.744142688179E9,2025-04-08
83997.83057459719,1.74380082118E9,2025-04-04
83616.73180229477,1.743826057484E9,2025-04-05
84904.11727218305,1.744488342931E9,2025-04-12
83170.65968986193,1.744423349713E9,2025-04-12
80758.214835068,1.744344282416E9,2025-04-11
84430.20296834389,1.743789833933E9,2025-04-04
83784.56595678756,1.743815070834E9,2025-04-05
83687.0262905728,1.744408970679E9,2025-04-11
79250.75260353838,1.744038390802E9,2025-04-07
86317.97978903714,1.743620696151E9,2025-04-02
76915.69399121219,1.744182045626E9,2025-04-09
81065.03226648102,1.744355078895E9,2025-04-11
83710.89586871512,1.743671093534E9,2025-04-03
82096.00775002626,1.744373088038E9,2025-04-11
86612.92096605808,1.743617003992E9,2025-04-02
81773.4962941072,1.744286879873E9,2025-04-10
79875.47993646495,1.74408509854E9,2025-04-08
84667.07071059634,1.744520684265E9,2025-04-13
82259.21568163771,1.743948294271E9,2025-04-06
82961.51750754256,1.744430698092E9,2025-04-12
85654.66996320832,1.743627728126E9,2025-04-02
78046.94250227706,1.74405627872E9,2025-04-07
82595.42668033838,1.744243490148E9,2025-04-10
79556.41318002685,1.744329898587E9,2025-04-11
78970.01327663523,1.74396657806E9,2025-04-06
78444.4226404733,1.744041881116E9,2025-04-07
84881.3367521123,1.744538691436E9,2025-04-13
83199.96650893788,1.744434289346E9,2025-04-12
84003.03688086948,1.743797080257E9,2025-04-04
83508.26233301332,1.74384388933E9,2025-04-05
78366.83212378949,1.743984265632E9,2025-04-07
77348.32262284741,1.744132031033E9,2025-04-08
81329.67668040557,1.744297497212E9,2025-04-10
78467.73933090719,1.744052698978E9,2025-04-07
85528.04428969568,1.744491899076E9,2025-04-12
82296.44406983381,1.744365895196E9,2025-04-11
75161.94887573915,1.744013097434E9,2025-04-07
77421.74966092409,1.744045488804E9,2025-04-07
77152.06625886497,1.744139383743E9,2025-04-08
77214.3488944691,1.744196684447E9,2025-04-09
83208.52796536,1.743725140782E9,2025-04-04
79446.76021326096,1.744099499881E9,2025-04-08
83491.71149443637,1.743840281783E9,2025-04-05
78772.54353637139,1.744124683127E9,2025-04-08
82687.66283280615,1.744380291767E9,2025-04-11
83500.54104423865,1.744452291899E9,2025-04-12
84428.14749494086,1.744466889344E9,2025-04-12
83345.06970919853,1.743786294284E9,2025-04-04
78831.61045651248,1.74397348376E9,2025-04-06
86617.24415685238,1.743610165304E9,2025-04-02
82763.14038772575,1.743717866624E9,2025-04-03
79727.02415711907,1.743970169486E9,2025-04-06
78932.56330430893,1.74410671911E9,2025-04-08
82718.10761381598,1.743861894912E9,2025-04-05
82806.57594457337,1.743941034727E9,2025-04-06
83437.92254404748,1.744416294651E9,2025-04-12
84514.06417495162,1.744740286647E9,2025-04-15
88134.56104399524,1.745291075682E9,2025-04-22
93845.59854642389,1.745402817683E9,2025-04-23
84551.43324382056,1.744898673231E9,2025-04-17
93534.41629158678,1.745438673892E9,2025-04-23
84289.10887462631,1.744855496846E9,2025-04-17
92765.40196195075,1.745374101982E9,2025-04-23
84883.0020095308,1.744736671616E9,2025-04-15
86714.02766242875,1.745197491516E9,2025-04-21
84593.66315889767,1.744977885084E9,2025-04-18
84908.86594967128,1.744607071796E9,2025-04-14
85540.8011230295,1.74469375942E9,2025-04-15
88183.22734480911,1.74524789543E9,2025-04-21
83362.81469972755,1.744783657368E9,2025-04-16
83268.76104504136,1.744790962659E9,2025-04-16
88439.4111997744,1.745309076748E9,2025-04-22
90194.6121299601,1.745330678991E9,2025-04-22
84671.31259746742,1.744891627341E9,2025-04-17
91502.62798566568,1.745348689028E9,2025-04-22
94294.96451438825,1.745399044276E9,2025-04-23
83927.46698655207,1.744830363213E9,2025-04-16
85136.60177429907,1.745111079515E9,2025-04-20
92780.03301369656,1.745359495837E9,2025-04-22
85006.65839359477,1.745186659496E9,2025-04-20
93715.60255843068,1.745406492769E9,2025-04-23
84188.62885806532,1.744596289454E9,2025-04-14
83438.00410089483,1.744578278302E9,2025-04-13
84750.96113857607,1.745031879291E9,2025-04-19
84537.56876723397,1.745028293988E9,2025-04-19
83969.38654754977,1.744751089187E9,2025-04-15
84430.13416891031,1.745024692944E9,2025-04-19
84382.34027186113,1.744992370557E9,2025-04-18
87491.96387120764,1.745229866878E9,2025-04-21
84428.69559111315,1.744625067572E9,2025-04-14
85188.51899516837,1.745049878713E9,2025-04-19
93646.9616071421,1.745525081416E9,2025-04-24
84771.87106577087,1.744567490275E9,2025-04-13
91979.55746381238,1.745485487074E9,2025-04-24
85667.64514540603,1.744642940879E9,2025-04-14
85470.69141248541,1.744700937818E9,2025-04-15
84058.84766997752,1.744848326229E9,2025-04-17
84873.33303095314,1.745035494282E9,2025-04-19
85039.73101895596,1.745039096887E9,2025-04-19
92830.13674508072,1.745472165076E9,2025-04-24
84444.83113819316,1.744884183153E9,2025-04-17
92612.10443532834,1.745492684572E9,2025-04-24
83588.3328373832,1.744769090694E9,2025-04-16
84543.02354629472,1.744999491703E9,2025-04-18
85317.39798374778,1.745100291622E9,2025-04-19
85142.12257679901,1.744599878071E9,2025-04-14
83998.8765062859,1.744862440869E9,2025-04-17
85405.39779525725,1.74507536684E9,2025-04-19
84455.82994619277,1.744996046835E9,2025-04-18
87446.14418253464,1.7452226797E9,2025-04-21
87530.85023993472,1.745280568505E9,2025-04-22
93257.51177479739,1.745417099472E9,2025-04-23
84872.47644905868,1.744664696391E9,2025-04-14
84887.52973148914,1.74463247317E9,2025-04-14
84777.37613360975,1.745136291704E9,2025-04-20
84530.86583852716,1.745143483986E9,2025-04-20
93966.3329099382,1.74539576958E9,2025-04-23
87170.64212179757,1.745244268438E9,2025-04-21
92890.82073039186,1.74536337612E9,2025-04-22
84521.25838113441,1.744905834434E9,2025-04-17
84896.92624338971,1.744909295119E9,2025-04-17
93539.16589703153,1.74538468795E9,2025-04-23
92439.36671109166,1.745489092429E9,2025-04-24
85822.84294330432,1.744707692707E9,2025-04-15
84464.7604669509,1.744610971682E9,2025-04-14
84723.07963389653,1.744621472487E9,2025-04-14
92215.58688600673,1.745481646344E9,2025-04-24
84561.23870595935,1.745175884699E9,2025-04-20
87240.99623910723,1.745269482002E9,2025-04-21
84551.38712005342,1.744614281459E9,2025-04-14
84805.40623454058,1.74467909692E9,2025-04-15
84233.9540809772,1.74485908036E9,2025-04-17
93660.67063956453,1.745427899304E9,2025-04-23
84424.6075788509,1.744869819373E9,2025-04-17
87029.4162966705,1.745240969945E9,2025-04-21
84520.33459198069,1.744603472362E9,2025-04-14
84169.25906554099,1.744851891351E9,2025-04-17
84657.33004725928,1.744877080116E9,2025-04-17
84812.66058743586,1.744938293827E9,2025-04-18
84819.48188695368,1.74494908555E9,2025-04-18
87325.35908063866,1.745204449371E9,2025-04-21
84357.12486748009,1.745165084724E9,2025-04-20
84884.07476220753,1.745082288535E9,2025-04-19
83276.55042310501,1.744765490547E9,2025-04-16
87542.22595116406,1.745215263805E9,2025-04-21
93491.06534555122,1.745409885244E9,2025-04-23
93702.96947748295,1.745435084865E9,2025-04-23
85140.01930346077,1.745193883007E9,2025-04-21
88053.972667927,1.745251494922E9,2025-04-21
84437.69989177307,1.744650049882E9,2025-04-14
92758.39429904126,1.745499897746E9,2025-04-24
88353.8950523597,1.745301615774E9,2025-04-22
83648.98919141645,1.744553093012E9,2025-04-13
84446.94289624105,1.744545892052E9,2025-04-13
84950.9007313259,1.745132677355E9,2025-04-20
84585.68630940643,1.744841075151E9,2025-04-16
90907.45862548235,1.7453381789E9,2025-04-22
84088.84019229886,1.744754693611E9,2025-04-15
84470.83930024544,1.744880454998E9,2025-04-17
84916.65944245027,1.744660861748E9,2025-04-14
93263.62351695224,1.745510696308E9,2025-04-24
84338.83914942484,1.744887881285E9,2025-04-17
84543.30063719767,1.744985099488E9,2025-04-18
84563.85942887008,1.745172288198E9,2025-04-20
87636.20600701202,1.745226572608E9,2025-04-21
87561.47787989446,1.745283904323E9,2025-04-22
93028.64308888822,1.7454204307E9,2025-04-23
85234.9939190133,1.745118285251E9,2025-04-20
93457.78218613163,1.745445959898E9,2025-04-23
84420.85655994239,1.744592722825E9,2025-04-14
84541.69566568747,1.744988629491E9,2025-04-18
84590.22055897689,1.744675493349E9,2025-04-15
85089.15978095334,1.74510749378E9,2025-04-20
85100.82279248716,1.745128878578E9,2025-04-20
92791.86738499445,1.745467587582E9,2025-04-24
85917.26834462702,1.744711280979E9,2025-04-15
84632.62914216601,1.744815613625E9,2025-04-16
84719.19044705047,1.744960149932E9,2025-04-18
84160.54490886752,1.745147091487E9,2025-04-20
88615.97002846011,1.7453232346E9,2025-04-22
84932.22254470258,1.744941902404E9,2025-04-18
84507.5553544359,1.745017449563E9,2025-04-18
90772.12442241653,1.745334292197E9,2025-04-22
93499.2338094935,1.745528649109E9,2025-04-24
83773.76770684845,1.744808688792E9,2025-04-16
83637.28172222206,1.744589081854E9,2025-04-14
84973.75743867172,1.744682699782E9,2025-04-15
85264.26252155572,1.744689635753E9,2025-04-15
87118.9841439109,1.745276599294E9,2025-04-21
92619.17159627969,1.745496291441E9,2025-04-24
88523.46935894903,1.745316292792E9,2025-04-22
85246.71284128349,1.745103896247E9,2025-04-19
84837.31546385802,1.744930939439E9,2025-04-17
87263.62426688836,1.745255085909E9,2025-04-21
92861.56559827678,1.745377759281E9,2025-04-23
85111.67393566275,1.744923897436E9,2025-04-17
85202.13526291905,1.745096693819E9,2025-04-19
88427.93464457903,1.74528727225E9,2025-04-22
84612.56642329428,1.74516148011E9,2025-04-20
88097.16160628853,1.745298290874E9,2025-04-22
84555.6272692444,1.744617870453E9,2025-04-14
93177.55820369317,1.745464174846E9,2025-04-24
84626.70459097729,1.744628793757E9,2025-04-14
93533.65711519695,1.74538806833E9,2025-04-23
83574.27265943393,1.744581880265E9,2025-04-13
91486.13734433235,1.745345348855E9,2025-04-22
93518.26130183092,1.745366679568E9,2025-04-23
83791.12089609494,1.744794428037E9,2025-04-16
84598.16864692859,1.745168674686E9,2025-04-20
86872.88362183892,1.745262578984E9,2025-04-21
85074.9301477244,1.745183081938E9,2025-04-20
84928.93649119227,1.745046568012E9,2025-04-19
88978.81535347943,1.745327080292E9,2025-04-22
87228.60184957321,1.745208282687E9,2025-04-21
85620.89303105656,1.744715097184E9,2025-04-15
88198.71827387622,1.745305534804E9,2025-04-22
93680.63487801861,1.745391878108E9,2025-04-23
84335.5094604819,1.74483370308E9,2025-04-16
88443.79494014631,1.74531296319E9,2025-04-22
85152.68414164294,1.745085887543E9,2025-04-19
93191.46336099145,1.745381357111E9,2025-04-23
83630.30378934758,1.74478007556E9,2025-04-16
84877.16175933217,1.744945749142E9,2025-04-18
84680.34688547385,1.744956296822E9,2025-04-18
84850.50910583472,1.744920396814E9,2025-04-17
84017.0882151789,1.744574895724E9,2025-04-13
85216.9255110766,1.745078694075E9,2025-04-19
92422.33360998418,1.745475849724E9,2025-04-24
85650.19655642175,1.744696983179E9,2025-04-15
84116.88582337098,1.744902293536E9,2025-04-17
84446.0708102059,1.744639494942E9,2025-04-14
84872.39518339455,1.744733086254E9,2025-04-15
83820.92705842877,1.74475829308E9,2025-04-15
85279.66518510957,1.745114672423E9,2025-04-20
93871.60137754977,1.745431495546E9,2025-04-23
84618.69491163455,1.744981652287E9,2025-04-18
84495.66839467015,1.745010295138E9,2025-04-18
87345.61297579524,1.745233443285E9,2025-04-21
85568.11153809096,1.744718689151E9,2025-04-15
85145.76108784041,1.745089497549E9,2025-04-19
84067.51559465779,1.744747493664E9,2025-04-15
84589.93551188768,1.745013896604E9,2025-04-18
85450.83762577904,1.745071479991E9,2025-04-19
84210.62712650532,1.744563882972E9,2025-04-13
85056.76185615391,1.744927496201E9,2025-04-17
93692.84058767844,1.745453109302E9,2025-04-24
93559.06623076717,1.745460292135E9,2025-04-24
84881.20601105259,1.744819470133E9,2025-04-16
93148.31526966579,1.745507368467E9,2025-04-24
84909.8088011936,1.744686002574E9,2025-04-15
83852.32880812319,1.744772694175E9,2025-04-16
84780.57098208612,1.744873497904E9,2025-04-17
85196.3572478893,1.74506427846E9,2025-04-19
83980.12231485195,1.744560530699E9,2025-04-13
84632.62914216601,1.744815550696E9,2025-04-16
88206.8971608964,1.745294964542E9,2025-04-22
92481.314870863,1.745478890774E9,2025-04-24
84832.44738276633,1.745190286701E9,2025-04-20
84463.89043079078,1.744844692293E9,2025-04-16
85143.828498931,1.745121853788E9,2025-04-20
93720.32472543613,1.74544228231E9,2025-04-23
86951.23393622616,1.745237015731E9,2025-04-21
84627.54918136004,1.744967199364E9,2025-04-18
83330.90244768845,1.744585497456E9,2025-04-13
83684.21939217026,1.744797624816E9,2025-04-16
84158.074707306,1.744646777528E9,2025-04-14
87278.3464593321,1.745201094376E9,2025-04-21
85643.31333199244,1.744725922214E9,2025-04-15
85081.67948116116,1.745092914415E9,2025-04-19
85195.6725951446,1.745125300936E9,2025-04-20
84093.83367559967,1.74515068621E9,2025-04-20
85164.83798446032,1.744823687218E9,2025-04-16
84498.7745773988,1.744974570139E9,2025-04-18
84678.29714727977,1.744668099241E9,2025-04-14
84407.0868388753,1.744837471619E9,2025-04-16
84946.9167296784,1.744934837344E9,2025-04-18
85222.96773135632,1.745060691582E9,2025-04-19
84327.78944172559,1.7451578708E9,2025-04-20
87323.94026251098,1.745211823715E9,2025-04-21
87506.67640355151,1.745219001837E9,2025-04-21
93025.32634165006,1.745424266279E9,2025-04-23
93433.21370990733,1.745456733201E9,2025-04-24
84031.22500638437,1.744556677889E9,2025-04-13
84752.81095552155,1.744895082015E9,2025-04-17
85277.07094440877,1.745067652596E9,2025-04-19
87133.19844863031,1.745273367086E9,2025-04-21
84436.51740072019,1.744549605645E9,2025-04-13
85718.22005374837,1.744704663987E9,2025-04-15
83641.90418930881,1.744761891853E9,2025-04-16
84633.09631104583,1.745179485731E9,2025-04-20
85065.22675131068,1.745042815197E9,2025-04-19
84631.43686608228,1.745139854804E9,2025-04-20
88555.86571149474,1.74531993954E9,2025-04-22
85130.287718885,1.744913204836E9,2025-04-17
93772.95768584043,1.745413493536E9,2025-04-23
93008.71420843324,1.745517893816E9,2025-04-24
84447.77718147618,1.745021090927E9,2025-04-19
84190.93368373165,1.744744071019E9,2025-04-15
84114.96421410139,1.744866340929E9,2025-04-17
85104.2026773784,1.744635891736E9,2025-04-14
91181.31706325726,1.745355638567E9,2025-04-22
85196.52851347838,1.744729485603E9,2025-04-15
93775.79949419561,1.745449583353E9,2025-04-23
84546.0386285242,1.744970690059E9,2025-04-18
84599.59333023877,1.745003028592E9,2025-04-18
90772.46208096718,1.745341540803E9,2025-04-22
84947.04782692718,1.744657342638E9,2025-04-14
85750.21230099528,1.744722280862E9,2025-04-15
93440.4683204101,1.745514588436E9,2025-04-24
93368.35893682836,1.745532003429E9,2025-04-24
84802.421103376,1.744653896944E9,2025-04-14
84535.96965601825,1.745006854135E9,2025-04-18
85348.12052038811,1.745057097504E9,2025-04-19
83691.3161157112,1.744776272471E9,2025-04-16
83940.193092368,1.74480149997E9,2025-04-16
84347.36438378347,1.745154287251E9,2025-04-20
92980.77660341187,1.745370314054E9,2025-04-23
84516.57227578854,1.744671884792E9,2025-04-14
84693.92576511695,1.744952685687E9,2025-04-18
85099.49107256206,1.744916697605E9,2025-04-17
84641.30564762019,1.744963474493E9,2025-04-18
92792.50515530353,1.745503497416E9,2025-04-24
91443.57232155654,1.745352587284E9,2025-04-22
84031.00362096768,1.744805138435E9,2025-04-16
83592.78870942906,1.744826571869E9,2025-04-16
84731.50450347898,1.744571092667E9,2025-04-13
86906.81060010106,1.745258483676E9,2025-04-21
93463.48432069764,1.745535705573E9,2025-04-24
83671.63968678997,1.744787080714E9,2025-04-16
93426.4096716433,1.745521487205E9,2025-04-24
85315.77967080926,1.74505348742E9,2025-04-19
87267.08133220796,1.745266170503E9,2025-04-21
